ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000014216.16;CAPN1;chr11-65187954-65188040-65187214-65187298-65188413-65188488__0:0:0__R2design0	0,1,1	60,97,75	12,15,0,2	100,112,63,57	1	1	1	1.0
ENSG00000018189.13;RUFY3;chr4-70773510-70773572-70768537-70768661-70775167-70775206__0:0:0__R2design0	254,256,194,115	19,16,16,8	407,429,331,226	21,21,11,13	1	1	1	1.0
ENSG00000018699.13;TTC27;chr2-32702806-32702920-32678855-32678922-32733827-32733921__0:0:0__R2design0	1271,1550,1239,730	45,45,33,26	2477,2561,1890,1333	89,110,62,41	1	1	1	1.0
ENSG00000018699.13;TTC27;chr2-32782625-32782678-32758291-32758519-32811023-32811221__0:0:0__R2design0	1450,1515,1445,906	94,102,90,99	3409,3305,2376,1706	169,188,132,89	1	1	1	1.0
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__R2design0	578,524,516,291	16,30,29,20	1082,1168,664,539	53,47,29,27	1	1	1	1.0
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	348,381,318,175	253,292,309,197	1180,1326,903,711	286,281,137,101	1	1	0.0	0.0
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	173,233,173,99	74,64,100,55	645,628,553,469	115,99,49,43	1	1	0.00028296603146	0.0342703304768
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	187,169,126,64	794,746,793,466	1114,1186,889,696	984,850,533,405	1	1	0.0	0.0
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design4	21,22,29,17	707,785,696,442	246,283,203,136	1146,1293,750,608	1	1	9.67630287008e-09	2.10943402568e-06
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	409,479,399,218	68,72,118,55	987,1020,786,582	186,183,157,102	1	1	1	1.0
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design6	177,159,123,67	83,120,105,56	458,431,324,272	138,106,63,47	1	1	2.23874899725e-05	0.00305029550875
ENSG00000020922.13;MRE11;chr11-94435831-94435899-94429910-94429986-94437176-94437235__0:0:0__vae_cancer_RBM5_0_to_neg_R2design7	8,10,14	33,28,35	48,49,47,44	32,30,12,13	1	1	2.02482529632e-08	4.01283558725e-06
ENSG00000021776.11;AQR;chr15-34893662-34893773-34890214-34890324-34896896-34896966__0:0:0__R2design0	3752,4383,3736,1944	138,164,165,123	6744,6794,4858,3781	344,307,255,177	1	1	1	1.0
ENSG00000021776.11;AQR;chr15-34893662-34893773-34890214-34890324-34896896-34896966__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	6,1,0,1	1871,2273,2352,1339	5,0,0,0	4695,4945,3610,2593	1	1	1	1.0
ENSG00000021776.11;AQR;chr15-34893662-34893773-34890214-34890324-34896896-34896966__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	0,0,2,1	431,482,487,316	7,2,2,2	1101,1166,852,593	1	1	1	1.0
ENSG00000021776.11;AQR;chr15-34893662-34893773-34890214-34890324-34896896-34896966__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	0,0,1,1	1006,1109,1354,841	3,3,1,1	2793,2872,1974,1579	1	1	1	1.0
ENSG00000021776.11;AQR;chr15-34893662-34893773-34890214-34890324-34896896-34896966__0:0:0__vae_cancer_RBM5_0_to_neg_R2design4	1,0,0,0	472,534,573,355	2,1,0,0	1300,1308,959,719	1	1	1	1.0
ENSG00000021776.11;AQR;chr15-34893662-34893773-34890214-34890324-34896896-34896966__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	0,0,0,0	450,459,395,254	1,0,0,0	829,887,632,437	1	1	1	1.0
ENSG00000021826.17;CPS1;chr2-210654024-210654102-210650362-210650438-210656524-210656632__0:0:0__R2design0	1855,2038,1907,888	54,48,54,30	3753,3705,2614,2029	93,127,87,52	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__R2design0	2320,2622,1930,1052	79,94,68,63	4009,4009,2743,2119	148,191,108,74	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	2,1,0,0	1683,1944,1948,1333	2,3,3,2	3637,3773,2813,2051	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	0,0,0,0	101,144,162,102	1,0,0,0	408,383,224,180	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	1,2,3,0	485,545,644,454	1,5,1,2	1388,1368,892,780	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design4	1,1,1,0	1835,1944,1635,1184	2,0,2,0	3192,3274,2577,1886	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	0,0,0,0	80,71,66,57	0,1,0,0	179,203,125,91	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design6	0,0,0,0	249,254,244,127	0,1,0,0	405,450,284,263	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55327715-55327778-55324131-55324198-55328698-55328811__0:0:0__vae_cancer_RBM5_0_to_neg_R2design7	4,0,3,0	1418,1528,1493,1019	3,3,2,2	3613,3764,2534,1787	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55379126-55379195-55378313-55378486-55387973-55388102__0:0:0__R2design0	2597,2831,2225,1306	80,64,84,50	4611,4481,3126,2290	143,167,109,82	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__R2design0	3111,3534,2799,1768	82,107,94,68	5018,5272,4163,3044	166,168,119,100	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	1,1,1,0	1304,1483,1496,1044	4,10,9,2	2972,2967,2300,1727	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	2,0,1,0	199,182,180,137	0,0,0,0	401,442,304,248	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	0,1,1,1	2474,2856,2256,1421	2,3,1,0	3886,4205,3190,2319	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__vae_cancer_RBM5_0_to_neg_R2design4	0,1,0,0	335,356,401,257	5,2,1,1	830,860,524,417	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	0,1,0,0	1666,1748,1958,1295	3,5,1,0	3948,3976,2902,2313	1	1	1	1.0
ENSG00000039123.16;MTREX;chr5-55414181-55414238-55410523-55410629-55415969-55416129__0:0:0__vae_cancer_RBM5_0_to_neg_R2design6	0,0,0,0	234,278,241,154	3,0,0,0	490,489,342,250	1	1	1	1.0
ENSG00000042832.12;TG;chr8-132983349-132983412-132972597-132972741-133011900-133012035__0:0:0__R2design0	5679,6270,5469,3231	208,221,217,120	11504,11912,8840,6443	431,467,289,275	1	1	1	1.0
ENSG00000047634.15;SCML1;chrX-17745455-17745539-17737550-17737680-17746014-17746098__0:0:0__R2design0	0,7,4,1	949,980,1069,731	8,9,5,4	2327,2386,1662,1306	1	1	1	1.0
ENSG00000048342.18;CC2D2A;chr4-15475914-15475971-15469864-15470057-15478722-15478806__0:0:0__R2design0	1258,1422,1214,711	41,56,43,29	2725,2877,2188,1755	121,138,90,74	1	1	1	1.0
ENSG00000048740.18;CELF2;chr10-11249152-11249201-11165483-11165682-11257737-11257872__0:0:0__R2design0	3023,3004,2931,1860	84,86,109,84	6942,6996,5587,4185	202,234,151,131	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__R2design0	966,1047,992,606	53,49,88,45	2034,1976,1381,1082	118,96,74,63	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	0,0,3,1	1556,1767,1990,1335	4,8,1,2	3817,3727,2956,2265	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	0,0,1,0	905,951,960,695	4,3,0,1	2283,2355,1517,1140	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	0,0,0,0	51,69,53,40	0,0,0,0	161,166,126,67	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	0,1,1,0	916,1004,913,650	0,1,1,1	2015,1880,1503,1089	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_neg_R2design6	2,1,2,2	550,544,602,420	4,2,0,0	1366,1517,1004,840	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_neg_R2design7	0,0,2,3	805,891,886,635	2,1,1,0	2070,2033,1400,1026	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_pos_R2design10	33,77,102,71	32,36,44,34	269,402,143,48	78,115,78,65	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_pos_R2design11	15,28,27,22	27,63,40,38	126,183,57,21	81,106,49,51	1	1	0.24754571414	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_pos_R2design12	37,72,110,61	56,66,37,31	274,387,121,43	115,105,86,57	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_pos_R2design13	328,647,823,528	58,69,88,42	1717,2197,998,472	147,134,106,71	1	1	1	1.0
ENSG00000049167.16;ERCC8;chr5-60887439-60887520-60866453-60874683-60898275-60898400__0:0:0__vae_cancer_RBM5_0_to_pos_R2design14	128,294,394,244	18,8,22,8	891,1302,414,213	28,24,24,17	1	1	1	1.0
ENSG00000049759.20;NEDD4L;chr18-58389084-58389192-58387438-58387498-58390645-58390742__0:0:0__R2design0	1480,1754,1486,803	53,46,45,35	3020,3176,2329,1905	100,106,63,78	1	1	1	1.0
ENSG00000050628.20;PTGER3;chr1-70953762-70953789-70852352-70852859-71012304-71012484__0:0:0__R2design0	718,847,716,491	45,41,49,40	1665,1731,1203,940	97,112,87,59	1	1	1	1.0
ENSG00000051382.9;PIK3CB;chr3-138733360-138733438-138714467-138714719-138734633-138734804__0:0:0__R2design0	1053,1184,929,547	22,20,26,15	1896,1912,1345,938	35,38,37,13	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__R2design0	474,517,389,249	40,73,58,53	958,972,652,523	130,144,81,79	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	2,0,0,0	181,256,241,162	0,2,0,0	382,336,199,135	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	0,0,0,0	233,245,280,147	1,0,0,0	416,411,225,187	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	1,0,0,0	497,483,570,391	0,1,0,0	814,868,483,361	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_neg_R2design4	0,0,2,0	274,337,360,210	0,0,0,0	452,539,306,245	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_pos_R2design10	4,12,8,5	192,280,319,250	23,32,12,10	311,352,226,142	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_pos_R2design5	11,14,9,6	123,128,229,153	20,26,17,6	234,200,152,118	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_pos_R2design6	4,3,2,1	69,68,118,55	5,15,11,10	156,120,89,52	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_pos_R2design7	2,5,5,0	54,64,93,36	17,12,5,5	130,105,69,59	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_pos_R2design8	9,6,8,9	119,112,209,118	30,33,22,7	213,199,93,94	1	1	1	1.0
ENSG00000052749.14;RRP12;chr10-97393683-97393760-97390422-97390539-97396217-97396301__0:0:0__vae_cancer_RBM5_0_to_pos_R2design9	0,7,0,3	60,79,89,70	2,5,0,0	147,117,86,60	1	1	1	1.0
ENSG00000060140.9;STYK1;chr12-10627640-10627724-10624650-10624859-10629492-10629674__0:0:0__R2design0	3922,4320,3692,2232	48,73,56,67	6833,7269,5843,4672	126,105,101,87	1	1	1	1.0
ENSG00000061273.18;HDAC7;chr12-47795905-47796016-47795586-47795767-47796206-47796298__0:0:0__R2design0	1,0,1,0	544,603,557,432	6,5,4,4	1329,1372,1010,783	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__R2design0	4,1,9,1	59,70,74,49	14,10,8,4	158,145,117,74	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	0,0,0,0	37,52,59,30	0,0,0,0	123,125,78,70	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	1,0,0,0	60,95,77,54	0,0,0,0	163,166,123,98	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	0,0,0,0	152,172,201,132	2,0,0,0	419,429,310,225	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_pos_R2design10	3,14,2,3	95,129,126,84	8,11,5,6	250,180,203,103	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_pos_R2design12	0,1,1,0	35,53,53,39	3,6,1,1	90,106,90,55	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_pos_R2design13	3,4,10	49,53,23	6,5,7,3	102,136,68,55	1	1	1	1.0
ENSG00000061987.16;MON2;chr12-62543096-62543198-62538414-62538505-62544897-62545008__0:0:0__vae_cancer_RBM5_0_to_pos_R2design7	1,0,1	57,33,68	0,1,0,0	153,127,73,76	1	1	1	1.0
ENSG00000064989.13;CALCRL;chr2-187351919-187351961-187341963-187346399-187352113-187352332__0:0:0__R2design0	2889,3277,3095,1764	137,145,155,78	6435,6275,4654,3606	359,303,193,140	1	1	1	1.0
ENSG00000064999.15;ANKS1A;chr6-35054098-35054165-35017472-35018059-35060146-35060253__0:0:0__R2design0	5095,5668,4518,2776	107,161,151,82	9930,10124,7441,5631	282,289,198,132	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__R2design0	2444,2545,2584,1643	156,152,117,111	5153,5103,3919,2973	323,337,243,179	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	1,0,0,0	526,549,632,432	1,5,0,3	1401,1426,1055,800	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	0,0,0,0	243,265,341,179	1,1,0,0	716,647,475,356	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design3	0,0,0,0	260,302,330,216	0,0,0,0	692,754,499,399	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design4	3,2,0,4	627,640,746,481	2,2,1,2	1636,1702,1224,932	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design5	0,0,1,0	252,306,256,167	0,2,1,0	683,640,479,368	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design6	0,2,0,1	1340,1578,1505,998	6,8,1,1	3208,3397,2308,1681	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_neg_R2design7	4,0,2,5	3820,4184,3662,2154	5,7,2,8	7030,7241,5286,3988	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_pos_R2design11	75,171,230,127	13,18,14,12	512,695,265,127	41,40,24,23	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_pos_R2design12	0,1	44,29	4,11,0,0	59,60,59,31	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_pos_R2design13	0,0	34,0	0,2,0	74,64,45	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_pos_R2design14	69,201,321,195	52,51,65,51	586,948,248,111	154,160,90,67	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104054091-104054118-104053030-104053135-104054980-104055007__0:0:0__vae_cancer_RBM5_0_to_pos_R2design8	2,0	36,43	3,4,1,0	56,65,66,52	1	1	1	1.0
ENSG00000066084.13;DIP2B;chr12-50724774-50724886-50723201-50723323-50727702-50727812__0:0:0__R2design0	2274,2318,2012,1165	81,84,65,65	3899,4113,2923,2156	169,172,121,96	1	1	1	1.0
ENSG00000067177.15;PHKA1;chrX-72705197-72705245-72695707-72695876-72712778-72712937__0:0:0__R2design0	326,341,949,475	46,74,62,65	394,400,1643,1438	131,163,91,77	1	1	1	1.0
ENSG00000067177.15;PHKA1;chrX-72705197-72705245-72695707-72695876-72712778-72712937__0:0:0__vae_cancer_RBM5_0_to_neg_R2design1	0,0,4,0	513,523,537,303	0,5,1,1	680,734,431,363	1	1	1	1.0
ENSG00000067177.15;PHKA1;chrX-72705197-72705245-72695707-72695876-72712778-72712937__0:0:0__vae_cancer_RBM5_0_to_neg_R2design2	0,0,0	45,43,42	0,0,0,0	59,74,31,30	1	1	1	1.0
ENSG00000067177.15;PHKA1;chrX-72705197-72705245-72695707-72695876-72712778-72712937__0:0:0__vae_cancer_RBM5_0_to_pos_R2design3	5,11,65,25	124,114,126,84	14,39,65,25	293,310,224,137	1	1	1	1.0
ENSG00000067177.15;PHKA1;chrX-72705197-72705245-72695707-72695876-72712778-72712937__0:0:0__vae_cancer_RBM5_0_to_pos_R2design4	3,6,47,27	27,24,30,19	9,11,19,13	75,62,49,30	1	1	0.488328098296	1.0
ENSG00000067177.15;PHKA1;chrX-72705197-72705245-72695707-72695876-72712778-72712937__0:0:0__vae_cancer_RBM5_0_to_pos_R2design5	1,3,39,18	29,37,39,27	5,13,21,19	61,66,55,44	1	1	1	1.0
