index_offset
ENSG00000138757.15;G3BP2;chr4-75661930-75662049-75655767-75655870-75673207-75673298__0:-92:0
ENSG00000139219.19;COL2A1;chr12-47997605-47997707-47996547-47996625-47997870-47997924__0:0:0
ENSG00000140829.12;DHX38;chr16-72111042-72111077-72109414-72109510-72112412-72112639__-87:0:0
ENSG00000141198.16;TOM1L1;chr17-54903712-54903792-54900833-54900923-54905488-54905567__-5:0:0
ENSG00000141564.15;RPTOR;chr17-80922723-80922827-80908810-80908929-80923489-80923673__0:0:0
ENSG00000142156.16;COL6A1;chr21-45992163-45992217-45992009-45992072-45992362-45992398__0:0:0
ENSG00000142156.16;COL6A1;chr21-45997699-45997762-45997420-45997483-45998120-45998171__0:0:0
ENSG00000142173.16;COL6A2;chr21-46119029-46119119-46117873-46117936-46120514-46120577__0:0:0
ENSG00000142173.16;COL6A2;chr21-46119787-46119850-46119029-46119119-46120514-46120577__0:0:0
ENSG00000142494.13;SLC47A1;chr17-19551423-19551468-19549634-19549677-19566789-19566859__0:0:0
ENSG00000142765.18;SYTL1;chr1-27349397-27349498-27349079-27349152-27350388-27350485__0:0:0
ENSG00000143156.14;NME7;chr1-169324392-169324469-169323116-169323283-169367707-169367946__-31:-73:0
ENSG00000144218.21;AFF3;chr2-100104401-100104518-100008811-100008932-100129223-100129306__0:0:0
ENSG00000144401.14;METTL21A;chr2-207621805-207621917-207609114-207613443-207624228-207624404__0:0:0
ENSG00000144488.15;ESPNL;chr2-238125269-238125384-238116902-238117034-238127621-238127734__0:0:0
ENSG00000145087.13;STXBP5L;chr3-121045434-121045535-121041699-121041781-121114924-121115059__0:-92:0
ENSG00000146950.13;SHROOM2;chrX-9898189-9898290-9894357-9896698-9932174-9932870__0:0:0
ENSG00000147642.17;SYBU;chr8-109644635-109644716-109618841-109619039-109648687-109648836__0:0:0
ENSG00000148120.18;AOPEP;chr9-95005157-95005220-95003916-95004286-95005541-95005616__0:0:0
ENSG00000149054.16;ZNF215;chr11-6988215-6988320-6955689-6955782-7000108-7001004__0:-5:0
ENSG00000149091.15;DGKZ;chr11-46367290-46367399-46347462-46347820-46367651-46367656__0:0:0
ENSG00000150459.12;SAP18;chr13-21140885-21140995-21140513-21140681-21146804-21146927__0:0:0
ENSG00000151572.18;ANO4;chr12-100971305-100971406-100942376-100942535-101020033-101020124__0:-17:0
ENSG00000152234.16;ATP5F1A;chr18-46086386-46086494-46086112-46086257-46087007-46087064__0:-77:0
ENSG00000154174.8;TOMM70;chr3-100372605-100372722-100369037-100369135-100373537-100373645__0:0:0
ENSG00000155846.17;PPARGC1B;chr5-149830766-149830883-149826672-149826885-149832655-149833778__0:0:0
ENSG00000156603.19;MED19;chr11-57704301-57704396-57703713-57704106-57704718-57704815__0:0:0
ENSG00000160299.17;PCNT;chr21-46398013-46398130-46397264-46397494-46398234-46398255__0:0:0
ENSG00000160714.10;UBE2Q1;chr1-154551396-154551492-154548576-154550469-154551770-154551819__0:0:0
ENSG00000161021.13;MAML1;chr5-179771146-179771243-179768849-179769089-179773894-179773951__0:-16:0
ENSG00000161847.14;RAVER1;chr19-10321530-10321618-10320857-10320951-10322644-10322739__0:0:0
ENSG00000162591.16;MEGF6;chr1-3595337-3595447-3579824-3579929-3602465-3602600__0:0:0
ENSG00000162624.15;LHX8;chr1-75136602-75136689-75134387-75134954-75137099-75137261__0:0:0
ENSG00000162894.12;FCMR;chr1-206909461-206909520-206903316-206905147-206909724-206909868__0:0:0
ENSG00000163430.12;FSTL1;chr3-120450683-120450746-120415922-120416027-120450896-120450960__0:0:0
ENSG00000163743.14;RCHY1;chr4-75508823-75508935-75494100-75494179-75509176-75509296__0:0:0
ENSG00000163950.13;SLBP;chr4-1711873-1711990-1700010-1700070-1712129-1712250__0:0:0
ENSG00000165495.16;PKNOX2;chr11-125351283-125351392-125331818-125331925-125367845-125367875__0:0:0
ENSG00000165917.10;RAPSN;chr11-47441822-47441921-47437763-47438047-47447811-47448150__0:0:0
ENSG00000166704.12;ZNF606;chr19-57999807-57999896-57988594-57988721-58000682-58000739__0:0:0
ENSG00000167110.18;GOLGA2;chr9-128258454-128258570-128257979-128258198-128259006-128259082__0:0:0
ENSG00000167483.19;NIBAN3;chr19-17539346-17539451-17537375-17537543-17542135-17542294__0:0:0
ENSG00000167705.12;RILP;chr17-1649411-1649505-1649199-1649306-1649576-1649866__0:0:0
ENSG00000167807.15;CTD-2369P2.10;chr19-10315704-10315759-10315385-10315492-10315851-10316009__0:0:0
ENSG00000169436.17;COL22A1;chr8-138779508-138779562-138777906-138778406-138780926-138780980__0:0:0
ENSG00000171467.16;ZNF318;chr6-43352376-43352476-43348323-43348625-43354663-43356145__0:0:0
ENSG00000175470.20;PPP2R2D;chr10-131901237-131901330-131901007-131901155-131934457-131934555__0:0:0
ENSG00000176058.13;TPRN;chr9-137192258-137192365-137191618-137192174-137192450-137192691__0:0:0
ENSG00000176108.9;CHMP6;chr17-80994580-80994690-80991840-80991981-80995018-80995106__0:0:0
ENSG00000176769.9;TCERG1L;chr10-131163121-131163210-131146505-131146660-131166796-131166885__0:0:0
ENSG00000177169.10;ULK1;chr12-131915334-131915421-131915082-131915231-131915890-131916159__0:0:0
ENSG00000179950.14;PUF60;chr8-143824312-143824396-143821817-143821913-143829279-143829299__-3:0:0
ENSG00000180035.13;ZNF48;chr16-30395779-30395873-30378311-30378410-30397329-30397691__0:0:0
ENSG00000180448.11;ARHGAP45;chr19-1084237-1084346-1082840-1083353-1085659-1085996__0:0:0
ENSG00000181045.15;SLC26A11;chr17-80246153-80246209-80245195-80245256-80246508-80246649__0:0:0
ENSG00000182871.16;COL18A1;chr21-45405378-45405473-45405164-45405241-45468241-45468786__0:0:0
ENSG00000182871.16;COL18A1;chr21-45481962-45482025-45480699-45480858-45482794-45482821__0:0:0
ENSG00000184939.16;ZFP90;chr16-68539757-68539825-68533697-68533855-68557997-68558101__0:0:0
ENSG00000186994.11;KANK3;chr19-8333723-8333808-8333013-8333230-8343224-8343262__0:0:0
ENSG00000187498.16;COL4A1;chr13-110176625-110176724-110176423-110176513-110176884-110177037__0:0:0
ENSG00000187676.8;B3GLCT;chr13-31247022-31247099-31229184-31229294-31247854-31247966__0:-31:0
ENSG00000187908.20;DMBT1;chr10-122584321-122584351-122582599-122582923-122585270-122585309__-42:0:0
ENSG00000188517.16;COL25A1;chr4-108940538-108940646-108937803-108937843-108974366-108974393__0:0:0
ENSG00000188779.12;SKOR1;chr15-67829178-67829269-67825935-67828144-67830190-67830298__0:0:0
ENSG00000196739.15;COL27A1;chr9-114288454-114288511-114284723-114284777-114288701-114288755__0:0:0
ENSG00000196739.15;COL27A1;chr9-114292102-114292210-114290223-114290331-114300069-114300123__0:0:0
ENSG00000196739.15;COL27A1;chr9-114301681-114301717-114301444-114301462-114302081-114302108__0:0:0
ENSG00000196843.17;ARID5A;chr2-96550187-96550285-96549752-96549805-96550573-96550733__0:0:0
ENSG00000197530.13;MIB2;chr1-1616507-1616614-1615453-1615633-1623388-1623482__0:0:0
ENSG00000198771.11;RCSD1;chr1-167683899-167684001-167630092-167630429-167690048-167690120__0:0:0
ENSG00000198959.12;TGM2;chr20-38141281-38141385-38139411-38139654-38142063-38142199__0:0:0
ENSG00000204262.14;COL5A2;chr2-189048208-189048262-189045799-189045907-189049346-189049454__0:-2:0
ENSG00000224877.4;NDUFAF8;chr17-81239567-81239678-81239317-81239447-81240986-81241310__0:0:0
ENSG00000229839.6;AC018462.2;chr2-62118928-62119034-62090700-62090801-62146312-62146489__0:-94:0
ENSG00000250748.6;RP11-230G5.2;chr12-65569990-65570068-65558133-65558814-65613178-65613277__0:0:0
ENSG00000256870.3;SLC5A8;chr12-101168095-101168182-101166493-101166699-101180028-101180096__0:-68:0
ENSG00000257923.12;CUX1;chr7-102028097-102028145-101916114-101916225-102070338-102070417__-31:0:0
ENSG00000276975.3;HYDIN2;chr1-146533284-146533384-146526906-146527758-146537097-146537420__0:-93:0
ENSG00000277363.5;SRCIN1;chr17-38574875-38574974-38568210-38568231-38578489-38578791__0:0:0
ENSG00000278570.5;NR2E3;chr15-71811765-71811869-71811482-71811609-71811954-71812176__0:0:0
ENSG00000280208.1;GGT4P;chr13-18253976-18254090-18253525-18253672-18254171-18254284__0:0:0
ENSG00000286648.1;RP11-650B11.1;chr8-31833067-31833107-31827237-31828593-31840184-31840310__0:14:0
ENSG00000006071.16;ABCC8;chr11-17412665-17412746-17410245-17410653-17413393-17413478__0:0:0
ENSG00000050393.11;MCUR1;chr6-13798832-13798904-13793893-13793947-13800340-13800382__0:0:0
ENSG00000052749.14;RRP12;chr10-97390422-97390539-97388488-97388624-97390738-97390844__0:0:0
ENSG00000060656.20;PTPRU;chr1-29283939-29283976-29282675-29282949-29284730-29284869__0:0:0
ENSG00000065833.9;ME1;chr6-83237716-83237830-83228825-83228931-83239538-83239636__0:0:0
ENSG00000066230.12;SLC9A3;chr5-485152-485231-482067-482157-488315-488476__0:0:0
ENSG00000069329.18;VPS35;chr16-46677314-46677398-46676504-46676692-46678942-46679043__0:0:0
ENSG00000071054.16;MAP4K4;chr2-101858995-101859082-101855976-101856138-101859642-101859864__0:0:0
ENSG00000074181.9;NOTCH3;chr19-15184905-15185019-15181575-15181801-15185256-15185408__0:0:0
ENSG00000077943.8;ITGA8;chr10-15597206-15597299-15586583-15586664-15604207-15604355__0:-74:0
ENSG00000078618.22;NRDC;chr1-51792045-51792098-51791577-51791661-51792376-51792424__-19:-68:0
ENSG00000082516.9;GEMIN5;chr5-154924468-154924554-154921342-154921425-154925861-154926074__0:0:0
ENSG00000087191.13;PSMC5;chr17-63828137-63828209-63827430-63827514-63829493-63829563__0:0:0
ENSG00000092439.16;TRPM7;chr15-50657780-50657819-50648686-50648885-50662966-50663046__0:0:0
ENSG00000092758.18;COL9A3;chr20-62827922-62827976-62827240-62827294-62828763-62828817__0:0:0
ENSG00000092758.18;COL9A3;chr20-62829765-62829819-62829627-62829681-62830359-62830413__0:0:0
ENSG00000095539.15;SEMA4G;chr10-100978294-100978388-100977631-100977730-100978526-100978640__0:0:0
ENSG00000100029.18;PES1;chr22-30584415-30584454-30581527-30581644-30584545-30584717__0:0:0
ENSG00000106348.18;IMPDH1;chr7-128400094-128400182-128398413-128398613-128400332-128400536__0:0:0
ENSG00000111676.15;ATN1;chr12-6934464-6934578-6933839-6934028-6935546-6937561__0:0:0
ENSG00000115053.17;NCL;chr2-231460477-231460564-231460151-231460293-231460668-231460725__0:0:0
ENSG00000116857.17;TMEM9;chr1-201153857-201153959-201151760-201151852-201171489-201171574__0:0:0
ENSG00000119969.15;HELLS;chr10-94593498-94593615-94592394-94592514-94594694-94594854__0:0:0
ENSG00000120675.6;DNAJC15;chr13-43065685-43065737-43023202-43023734-43068929-43069003__0:0:0
ENSG00000120889.13;TNFRSF10B;chr8-23024187-23024260-23020132-23022984-23027132-23027288__0:0:0
ENSG00000120899.18;PTK2B;chr8-27451484-27451509-27451042-27451078-27453113-27453160__0:-10:0
ENSG00000121152.10;NCAPH;chr2-96368971-96369063-96367256-96367373-96369424-96369500__0:0:0
ENSG00000121741.17;ZMYM2;chr13-20064450-20064545-20061052-20061224-20066850-20067019__0:-2:0
ENSG00000122678.17;POLM;chr7-44073624-44073708-44072249-44073430-44073782-44074025__0:0:0
ENSG00000123104.12;ITPR2;chr12-26715751-26715835-26715298-26715445-26716143-26716242__0:0:0
ENSG00000126001.16;CEP250;chr20-35465742-35465825-35463574-35463631-35466038-35466054__0:0:0
ENSG00000126746.18;ZNF384;chr12-6688166-6688226-6679219-6679525-6689097-6689292__0:-3:0
ENSG00000126777.18;KTN1;chr14-55641691-55641760-55641126-55641208-55646972-55647007__0:0:0
ENSG00000128191.16;DGCR8;chr22-20108889-20109003-20107270-20107398-20110024-20111872__0:0:0
ENSG00000130433.8;CACNG6;chr19-53998238-53998313-53991636-53993208-54011950-54012189__0:0:0
ENSG00000130635.16;COL5A1;chr9-134750541-134750616-134738745-134738808-134750789-134750882__0:0:0
ENSG00000130635.16;COL5A1;chr9-134784988-134785096-134782666-134782720-134785994-134786048__0:0:0
ENSG00000130762.15;ARHGEF16;chr1-3474707-3474782-3473392-3473522-3475969-3476019__0:0:0
ENSG00000131069.20;ACSS2;chr20-34923322-34923431-34882793-34882989-34925697-34925766__103:0:0
ENSG00000132932.19;ATP8A2;chr13-26012530-26012622-25968574-25968679-26019887-26020206__0:0:0
ENSG00000133704.10;IPO8;chr12-30676497-30676587-30674658-30674753-30680481-30680638__0:0:0
ENSG00000134871.19;COL4A2;chr13-110503382-110503481-110503120-110503282-110503846-110503993__0:0:0
ENSG00000135298.15;ADGRB3;chr6-69018390-69018499-68993767-68993962-69048184-69048334__0:-79:0
ENSG00000135372.9;NAT10;chr11-34142274-34142348-34141088-34141208-34143444-34143499__0:0:0
ENSG00000136546.16;SCN7A;chr2-166436346-166436440-166432317-166432752-166441395-166441752__0:0:0
ENSG00000137936.18;BCAR3;chr1-93576013-93576129-93571669-93571841-93582300-93582953__0:0:0
ENSG00000138303.18;ASCC1;chr10-72213186-72213277-72203426-72203524-72216206-72216286__-54:0:0
ENSG00000141577.14;CEP131;chr17-81192317-81192392-81191192-81191335-81192475-81192593__0:0:0
ENSG00000142173.16;COL6A2;chr21-46124650-46124713-46122874-46122937-46124884-46124920__0:0:0
ENSG00000143199.18;ADCY10;chr1-167833969-167834077-167824650-167824855-167836308-167836540__0:-5:0
ENSG00000143367.16;TUFT1;chr1-151579648-151579732-151578720-151578826-151580941-151581042__0:0:0
ENSG00000147996.17;CBWD5;chr9-65731801-65731867-65731335-65731698-65732992-65733122__0:0:0
ENSG00000148429.14;USP6NL;chr10-11525385-11525468-11518534-11518574-11527499-11527567__0:-74:0
ENSG00000150672.18;DLG2;chr11-83786689-83786792-83631187-83633325-83833613-83833770__0:0:0
ENSG00000154059.11;IMPACT;chr18-24450778-24450814-24449818-24449953-24451360-24453510__0:0:0
ENSG00000157064.11;NMNAT2;chr1-183278552-183278629-183261201-183261303-183283994-183284039__0:0:0
ENSG00000157613.11;CREB3L1;chr11-46316285-46316385-46312850-46312919-46317360-46317487__0:0:0
ENSG00000157881.16;PANK4;chr1-2510677-2510782-2510056-2510157-2511337-2511387__0:0:0
ENSG00000159210.10;SNF8;chr17-48943924-48943975-48940923-48941062-48944680-48944708__0:0:0
ENSG00000160294.11;MCM3AP;chr21-46264116-46264217-46261279-46261411-46265320-46265523__0:0:0
ENSG00000161328.11;LRRC56;chr11-541536-541624-540673-540861-544719-544780__0:0:0
ENSG00000161649.13;CD300LG;chr17-43857103-43857156-43855206-43855319-43861797-43863639__0:0:0
ENSG00000161681.16;SHANK1;chr19-50711370-50711487-50704436-50704514-50711946-50712114__0:0:0
ENSG00000162733.19;DDR2;chr1-162719036-162719145-162655210-162655374-162753094-162753167__0:-10:0
ENSG00000163803.13;PLB1;chr2-28582067-28582133-28579626-28579707-28582404-28582505__0:0:0
ENSG00000163904.13;SENP2;chr3-185609246-185609350-185606329-185606498-185611650-185611745__0:0:0
ENSG00000164742.16;ADCY1;chr7-45610378-45610497-45592758-45592908-45648669-45648797__0:0:0
ENSG00000168675.19;LDLRAD4;chr18-13643358-13643412-13620867-13621271-13645126-13645205__0:0:0
ENSG00000170581.14;STAT2;chr12-56355707-56355791-56355442-56355532-56356131-56356285__-12:0:0
ENSG00000173611.18;SCAI;chr9-124974174-124974276-124971670-124971844-124976113-124976186__0:0:0
ENSG00000174384.9;PMS2P6;chr7-73095934-73096047-73095681-73095768-73097383-73097567__10:0:0
ENSG00000174996.12;KLC2;chr11-66265022-66265072-66264344-66264444-66265167-66265235__0:0:0
ENSG00000177182.11;CLVS1;chr8-61454140-61454251-61376604-61376779-61458306-61458408__0:-61:0
ENSG00000182872.16;RBM10;chrX-47175018-47175092-47173127-47173197-47176499-47176586__0:0:0
ENSG00000183049.13;CAMK1D;chr10-12825572-12825690-12816249-12816328-12828768-12829736__0:-43:0
ENSG00000185485.14;SDHAP1;chr3-195967878-195967990-195967513-195967644-195971322-195971444__0:0:0
ENSG00000185666.15;SYN3;chr22-32538035-32538110-32533792-32533895-32541570-32541713__0:0:0
ENSG00000186088.16;GSAP;chr7-77397345-77397415-77396981-77397035-77416212-77416349__0:0:0
ENSG00000186908.15;ZDHHC17;chr12-76845708-76845802-76842918-76842981-76846595-76846679__0:-16:0
ENSG00000188677.15;PARVB;chr22-44136459-44136518-44132893-44133009-44151482-44151551__0:0:0
ENSG00000188878.19;FBF1;chr17-75925346-75925446-75923185-75923638-75926029-75926163__0:0:0
ENSG00000197467.17;COL13A1;chr10-69922707-69922794-69919061-69919088-69924962-69925007__0:0:0
ENSG00000197879.17;MYO1C;chr17-1479430-1479502-1478615-1478735-1479591-1479705__0:0:0
ENSG00000198752.11;CDC42BPB;chr14-102978125-102978205-102975882-102976049-102980772-102981021__0:0:0
ENSG00000203867.8;RBM20;chr10-110783365-110783427-110780800-110781884-110784340-110784432__0:0:0
ENSG00000205426.10;KRT81;chr12-52288360-52288456-52287983-52288148-52289214-52289275__0:0:0
ENSG00000205476.9;CCDC85C;chr14-99516187-99516286-99500189-99515335-99522132-99522240__0:0:0
ENSG00000205726.15;ITSN1;chr21-33718796-33718856-33642399-33642713-33721177-33721270__0:-45:0
ENSG00000214050.8;FBXO16;chr8-28352572-28352673-28351494-28351807-28353172-28353408__0:0:0
ENSG00000225899.8;FRG2B;chr10-133626228-133626303-133625921-133625999-133626564-133626795__0:0:0
ENSG00000233452.7;STXBP5-AS1;chr6-146905918-146906016-146851117-146851331-146911551-146911606__0:0:0
ENSG00000234127.9;TRIM26;chr6-30201034-30201083-30198665-30199153-30204655-30204765__-55:0:0
ENSG00000237187.9;NR2F1-AS1;chr5-93569889-93570002-93563363-93563463-93580466-93581527__0:0:0
ENSG00000243478.9;AOX2P;chr2-200768433-200768529-200764540-200764829-200770561-200770690__0:-11:0
ENSG00000255036.6;SUGT1P4-STRA6LP-CCDC180;chr9-97364050-97364128-97362195-97362441-97365672-97365739__-33:0:0
ENSG00000257523.3;LINC02326;chr14-29029439-29029498-28978892-28979018-29030519-29030705__0:-4:0
ENSG00000261543.1;RP11-665J16.1;chr15-74156126-74156203-74152799-74153205-74179155-74179226__0:0:0
ENSG00000272647.3;GS1-259H13.13;chr7-99600207-99600285-99560532-99560695-99604385-99604596__0:0:0
ENSG00000283973.2;RP5-848E13.4;chr1-42961038-42961140-42960448-42960551-42961723-42961791__0:0:0
ENSG00000287299.1;RP11-6G22.1;chr2-200411458-200411508-200393952-200394913-200429422-200429637__12:0:0
ENSG00000001617.12;SEMA3F;chr3-50175095-50175188-50174230-50174350-50176767-50176861__0:0:0
ENSG00000003756.17;RBM5;chr3-50110678-50110770-50109602-50109688-50113382-50113489__0:-4:0
ENSG00000006744.19;ELAC2;chr17-13005920-13005979-13005752-13005825-13010612-13010671__0:13:0
ENSG00000019169.11;MARCO;chr2-118982155-118982254-118981620-118981656-118982347-118982410__0:0:0
ENSG00000028310.18;BRD9;chr5-886591-886707-882955-884070-887360-887471__0:0:0
ENSG00000037757.14;MRI1;chr19-13765953-13766065-13764870-13765109-13768358-13768680__0:0:0
ENSG00000043462.13;LCP2;chr5-170252433-170252511-170250729-170250885-170253118-170253213__0:-58:0
ENSG00000052749.14;RRP12;chr10-97358536-97358619-97356357-97357196-97358942-97359010__0:0:0
ENSG00000058056.10;USP13;chr3-179690243-179690301-179653123-179653393-179701007-179701129__-55:-110:0
ENSG00000064651.14;SLC12A2;chr5-128167760-128167867-128161659-128161800-128171666-128171746__0:0:0
ENSG00000064687.13;ABCA7;chr19-1042063-1042176-1041509-1041603-1042314-1042391__0:0:0
ENSG00000068976.14;PYGM;chr11-64758436-64758515-64757778-64757910-64758602-64758704__0:0:0
ENSG00000071794.16;HLTF;chr3-149063430-149063524-149060778-149060858-149064790-149064866__0:0:0
ENSG00000076826.10;CAMSAP3;chr19-7606475-7606571-7606270-7606393-7608125-7608264__0:0:0
ENSG00000077942.19;FBLN1;chr22-45535255-45535337-45533760-45533898-45541228-45541279__0:0:0
ENSG00000079134.12;THOC1;chr18-247848-247908-246323-246455-252538-252612__-49:0:0
ENSG00000079308.20;TNS1;chr2-217880897-217881014-217847509-217849087-217882345-217882411__0:-23:0
ENSG00000080573.7;COL5A3;chr19-9969574-9969682-9969348-9969402-9970621-9970675__0:0:0
ENSG00000080573.7;COL5A3;chr19-9970621-9970675-9969868-9969922-9970974-9971028__0:0:0
