ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000006047.13;YBX2;chr17-7291092-7291182-7290250-7290535-7292025-7292059__0:0:0___ENSG00000006047.13;YBX2;chr17-7291092-7291182-7290250-7290535-7292025-7292059__351:305:0	1,0,2	0,1,0	3,1,2	0,0,1	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141615470-141615565-141614145-141614178-141621731-141621790__0:0:0___ENSG00000006530.18;AGK;chr7-141615470-141615565-141614145-141614178-141621731-141621790__0:-85:0	4,5,4	1,0,1	2,11,6	2,3,2	1	1	0.259765300592	1.0
ENSG00000006652.15;IFRD1;chr7-112458916-112459018-112456913-112457038-112461865-112461916__0:0:0___ENSG00000006652.15;IFRD1;chr7-112458916-112459018-112456913-112457038-112461865-112461916__-56:0:0	15,22,16	10,11,6	19,21,22	5,5,4	1	1	0.408920821134	1.0
ENSG00000008300.17;CELSR3;chr3-48642966-48643083-48642735-48642884-48643553-48643677__0:0:0___ENSG00000008300.17;CELSR3;chr3-48642966-48643083-48642735-48642884-48643553-48643677__0:-21:0	2,6,6	0,3,2	15,29,26	2,0,1	1	1	1	1.0
ENSG00000009950.16;MLXIPL;chr7-73607378-73607420-73606973-73607018-73607589-73607672__0:48:0___ENSG00000009950.16;MLXIPL;chr7-73607378-73607420-73606973-73607018-73607589-73607672__-70:-107:0	5,5,6	1,0,0	1,5,2	1,1,0	1	1	1	1.0
ENSG00000012048.23;BRCA1;chr17-43106477-43106533-43104867-43104956-43115725-43115779__0:0:0___ENSG00000012048.23;BRCA1;chr17-43106477-43106533-43104867-43104956-43115725-43115779__0:22:0	57,53,68	12,9,13	39,48,43	17,13,20	1	1	0.692311550534	1.0
ENSG00000012983.12;MAP4K5;chr14-50429191-50429256-50425906-50425977-50434393-50434571__0:0:0___ENSG00000012983.12;MAP4K5;chr14-50429191-50429256-50425906-50425977-50434393-50434571__-4:0:0	1,1,8	3,1,1	4,8,4	1,6,2	1	1	1	1.0
ENSG00000012983.12;MAP4K5;chr14-50442731-50442816-50440361-50440441-50443728-50443770__0:0:0___ENSG00000012983.12;MAP4K5;chr14-50442731-50442816-50440361-50440441-50443728-50443770__348:307:0	8,11,7	1,0,3	54,83,60	1,1,1	1	1	1	1.0
ENSG00000012983.12;MAP4K5;chr14-50442731-50442816-50440361-50440441-50443728-50443770__0:0:0___ENSG00000012983.12;MAP4K5;chr14-50442731-50442816-50440361-50440441-50443728-50443770__386:307:0	8,11,7	1,0,4	54,83,60	1,1,0	1	1	1	1.0
ENSG00000014914.21;MTMR11;chr1-149935583-149935620-149935298-149935359-149936153-149936350__0:0:0___ENSG00000014914.21;MTMR11;chr1-149935583-149935620-149935298-149935359-149936153-149936350__324:331:0	0,2,2	0,1,0	1,1,1	2,0,1	1	1	1	1.0
ENSG00000018699.13;TTC27;chr2-32678452-32678570-32672271-32672384-32678855-32678922__0:0:0___ENSG00000018699.13;TTC27;chr2-32678452-32678570-32672271-32672384-32678855-32678922__365:291:0	1,4,7	1,0,1	2,4,6	0,1,0	1	1	1	1.0
ENSG00000028277.21;POU2F2;chr19-42092068-42092134-42090204-42091591-42093828-42093895__0:0:0___ENSG00000028277.21;POU2F2;chr19-42092068-42092134-42090204-42091591-42093828-42093895__339:317:0	5,6,5	2,1,2	7,10,9	0,2,2	1	1	0.918947013169	1.0
ENSG00000029153.14;ARNTL2;chr12-27389178-27389296-27387227-27387320-27390095-27390239__97:0:0___ENSG00000029153.14;ARNTL2;chr12-27389178-27389296-27387227-27387320-27390095-27390239__95:0:0	0,1,0	1,1,6	0,0,1	2,2,0	1	1	1	1.0
ENSG00000033178.13;UBA6;chr4-67630465-67630535-67629070-67629142-67631707-67631771__0:0:0___ENSG00000033178.13;UBA6;chr4-67630465-67630535-67629070-67629142-67631707-67631771__65:0:0	11,4,8	7,15,8	18,20,13	11,18,9	1	1	0.644784145953	1.0
ENSG00000033867.16;SLC4A7;chr3-27397683-27397797-27394953-27395115-27398191-27398353__73:0:0___ENSG00000033867.16;SLC4A7;chr3-27397683-27397797-27394953-27395115-27398191-27398353__0:0:0	6,1,1	2,2,2	3,8,7	1,1,2	1	1	0.187580510847	1.0
ENSG00000035928.16;RFC1;chr4-39306591-39306701-39304813-39304928-39308635-39309032__0:0:0___ENSG00000035928.16;RFC1;chr4-39306591-39306701-39304813-39304928-39308635-39309032__-3:0:0	11,12,14	1,0,0	11,9,13	3,2,2	1	1	0.837660717347	1.0
ENSG00000036530.9;CYP46A1;chr14-99721955-99722036-99721238-99721323-99725390-99725479__0:0:0___ENSG00000036530.9;CYP46A1;chr14-99721955-99722036-99721238-99721323-99725390-99725479__0:30:0	96,58,82	63,54,66	34,61,48	44,82,47	1	1	0.821642940731	1.0
ENSG00000036565.15;SLC18A1;chr8-20165046-20165107-20150665-20150744-20171102-20171146__0:0:0___ENSG00000036565.15;SLC18A1;chr8-20165046-20165107-20150665-20150744-20171102-20171146__336:319:0	3,1,1	0,0,1	0,1,1	0,3,1	1	1	1	1.0
ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:0:0___ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:34:0	3,1,0	2,5,3	4,3,1	2,5,0	1	1	0.101064646939	0.7312324455
ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:0:0___ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:62:0	3,1,0	2,4,3	4,3,1	3,5,1	1	1	0.258276276484	1.0
ENSG00000042980.13;ADAM28;chr8-24339465-24339568-24335445-24335641-24341597-24341757__0:0:0___ENSG00000042980.13;ADAM28;chr8-24339465-24339568-24335445-24335641-24341597-24341757__0:-61:0	3,5,2	3,0,2	5,1,2	0,0,2	1	1	0.51134953735	1.0
ENSG00000042980.13;ADAM28;chr8-24353769-24353832-24351986-24352052-24354383-24354472__0:0:0___ENSG00000042980.13;ADAM28;chr8-24353769-24353832-24351986-24352052-24354383-24354472__337:318:0	5,4,4	1,0,0	2,1,1	0,1,0	1	1	1	1.0
ENSG00000042980.13;ADAM28;chr8-24353769-24353832-24351986-24352052-24354383-24354472__0:0:0___ENSG00000042980.13;ADAM28;chr8-24353769-24353832-24351986-24352052-24354383-24354472__39:0:0	5,4,4	2,3,1	2,1,1	2,1,4	1	1	0.0814904856062	0.633052403972
ENSG00000046889.19;PREX2;chr8-68069834-68069884-68069032-68069136-68072494-68072570__0:0:0___ENSG00000046889.19;PREX2;chr8-68069834-68069884-68069032-68069136-68072494-68072570__-85:-130:0	9,5,3	0,3,0	4,4,0	0,2,4	1	1	0.253721501185	1.0
ENSG00000046889.19;PREX2;chr8-68069834-68069884-68069032-68069136-68072494-68072570__0:0:0___ENSG00000046889.19;PREX2;chr8-68069834-68069884-68069032-68069136-68072494-68072570__331:325:0	9,5,3	2,0,0	4,4,0	1,3,2	1	1	0.0677937929762	0.588244714455
ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__0:0:0___ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__-40:0:0	4,5,5	1,1,2	14,19,16	1,0,1	1	1	1	1.0
ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__0:0:0___ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__15:0:0	4,5,5	16,8,10	14,19,16	14,14,14	1	1	0.0685182669498	0.588244714455
ENSG00000047365.12;ARAP2;chr4-36212395-36212487-36210389-36210743-36213242-36213319__0:0:0___ENSG00000047365.12;ARAP2;chr4-36212395-36212487-36210389-36210743-36213242-36213319__33:0:0	344,303,343	350,284,335	151,236,178	328,467,341	1	1	0.00331694114858	0.0699400733615
ENSG00000048342.18;CC2D2A;chr4-15596143-15596207-15589544-15589679-15597406-15597465__-59:0:0___ENSG00000048342.18;CC2D2A;chr4-15596143-15596207-15589544-15589679-15597406-15597465__0:0:0	307,253,331	42,56,56	174,239,194	65,87,79	1	1	0.217410315076	1.0
ENSG00000052795.13;FNIP2;chr4-158859577-158859666-158859056-158859258-158861341-158861488__0:0:0___ENSG00000052795.13;FNIP2;chr4-158859577-158859666-158859056-158859258-158861341-158861488__17:0:0	103,89,103	31,17,16	100,163,111	3,5,8	1	1	0.114509242074	0.769717132151
ENSG00000052841.15;TTC17;chr11-43396708-43396818-43391820-43391952-43397346-43397491__0:0:0___ENSG00000052841.15;TTC17;chr11-43396708-43396818-43391820-43391952-43397346-43397491__0:-95:0	104,95,111	16,6,21	55,80,60	12,30,33	1	1	0.191189136707	1.0
ENSG00000055609.21;KMT2C;chr7-152156204-152156271-152155909-152156057-152157760-152157922__-3:0:0___ENSG00000055609.21;KMT2C;chr7-152156204-152156271-152155909-152156057-152157760-152157922__-75:0:0	34,30,31	7,9,9	19,31,18	7,16,11	1	1	0.678281103254	1.0
ENSG00000056586.16;RC3H2;chr9-122854530-122854615-122854184-122854266-122855183-122855397__0:0:0___ENSG00000056586.16;RC3H2;chr9-122854530-122854615-122854184-122854266-122855183-122855397__34:0:0	67,43,64	18,23,24	19,40,25	25,41,27	1	1	0.00406569533346	0.0769354655409
ENSG00000058056.10;USP13;chr3-179740323-179740372-179730615-179730709-179742196-179742350__-77:0:0___ENSG00000058056.10;USP13;chr3-179740323-179740372-179730615-179730709-179742196-179742350__0:0:0	184,147,178	85,66,79	132,122,93	80,105,101	1	1	0.27913031797	1.0
ENSG00000059122.17;FLYWCH1;chr16-2934614-2934667-2933715-2933979-2937120-2937271__0:0:0___ENSG00000059122.17;FLYWCH1;chr16-2934614-2934667-2933715-2933979-2937120-2937271__-66:0:0	0,2,3	1,2,0	6,6,4	0,1,0	1	1	1	1.0
ENSG00000060642.11;PIGV;chr1-26794112-26794206-26790758-26790893-26797562-26797807__0:25:0___ENSG00000060642.11;PIGV;chr1-26794112-26794206-26790758-26790893-26797562-26797807__0:-4:0	7,4,4	3,0,0	3,3,3	2,1,0	1	1	1	1.0
ENSG00000062650.20;WAPL;chr10-86461175-86461287-86460398-86460496-86467278-86467506__0:0:0___ENSG00000062650.20;WAPL;chr10-86461175-86461287-86460398-86460496-86467278-86467506__52:0:0	7,12,6	5,5,9	5,9,7	6,14,6	1	1	0.817624753298	1.0
ENSG00000062822.15;POLD1;chr19-50409518-50409594-50409121-50409235-50413425-50413521__0:0:0___ENSG00000062822.15;POLD1;chr19-50409518-50409594-50409121-50409235-50413425-50413521__0:39:0	35,92,261	7,17,42	388,757,697	30,33,30	1	1	1	1.0
ENSG00000063601.17;MTMR1;chrX-150750729-150750843-150744360-150744453-150755688-150755865__0:0:0___ENSG00000063601.17;MTMR1;chrX-150750729-150750843-150744360-150744453-150755688-150755865__102:0:0	24,9,17	31,28,31	19,27,30	23,27,27	1	1	0.451763005961	1.0
ENSG00000063601.17;MTMR1;chrX-150750729-150750843-150744360-150744453-150755688-150755865__0:0:0___ENSG00000063601.17;MTMR1;chrX-150750729-150750843-150744360-150744453-150755688-150755865__99:0:0	24,9,17	10,4,8	19,27,30	4,5,5	1	1	0.401393888009	1.0
ENSG00000063761.16;ADCK1;chr14-77827853-77827971-77822434-77822518-77859075-77859279__0:0:0___ENSG00000063761.16;ADCK1;chr14-77827853-77827971-77822434-77822518-77859075-77859279__20:0:0	234,183,260	123,96,104	133,227,167	132,158,141	1	1	0.323155855627	1.0
ENSG00000064313.12;TAF2;chr8-119778018-119778129-119762414-119762608-119781052-119781193__0:0:0___ENSG00000064313.12;TAF2;chr8-119778018-119778129-119762414-119762608-119781052-119781193__76:0:0	228,192,227	25,26,21	120,156,115	30,50,33	1	1	0.332585290043	1.0
ENSG00000064490.14;RFXANK;chr19-19197520-19197621-19196962-19197046-19198106-19198232__0:0:0___ENSG00000064490.14;RFXANK;chr19-19197520-19197621-19196962-19197046-19198106-19198232__324:299:0	2,1,0	1,1,1	1,2,1	0,2,0	1	1	0.412834340815	1.0
ENSG00000064666.15;CNN2;chr19-1032558-1032663-1032391-1032458-1036129-1036246__0:2:0___ENSG00000064666.15;CNN2;chr19-1032558-1032663-1032391-1032458-1036129-1036246__0:0:0	29,17,29	23,17,29	7,21,10	10,26,23	1	1	0.590003929772	1.0
ENSG00000064666.15;CNN2;chr19-1032558-1032663-1032391-1032458-1036129-1036246__0:2:0___ENSG00000064666.15;CNN2;chr19-1032558-1032663-1032391-1032458-1036129-1036246__0:33:0	29,17,29	11,3,4	7,21,10	4,4,11	1	1	0.632385539973	1.0
ENSG00000065609.14;SNAP91;chr6-83592945-83593017-83591210-83591294-83593181-83593259__0:0:0___ENSG00000065609.14;SNAP91;chr6-83592945-83593017-83591210-83591294-83593181-83593259__24:0:0	17,17,16	0,0,2	10,16,13	2,4,2	1	1	1	1.0
ENSG00000065923.10;SLC9A7;chrX-46651109-46651223-46648685-46648797-46651315-46651404__0:-105:0___ENSG00000065923.10;SLC9A7;chrX-46651109-46651223-46648685-46648797-46651315-46651404__0:-34:0	2,2,4	1,2,4	4,11,4	2,0,2	1	1	0.113792012059	0.769717132151
ENSG00000066422.5;ZBTB11;chr3-101654703-101654821-101652779-101652938-101656103-101656248__0:0:0___ENSG00000066422.5;ZBTB11;chr3-101654703-101654821-101652779-101652938-101656103-101656248__46:0:0	307,240,316	89,58,83	252,410,337	28,39,48	1	1	0.704426433852	1.0
ENSG00000066777.9;ARFGEF1;chr8-67204679-67204766-67203082-67203251-67211482-67211529__43:0:0___ENSG00000066777.9;ARFGEF1;chr8-67204679-67204766-67203082-67203251-67211482-67211529__-53:0:0	4,4,5	0,0,3	5,14,8	0,1,0	1	1	1	1.0
ENSG00000068024.17;HDAC4;chr2-239139683-239139796-239134526-239134643-239144582-239144714__0:0:0___ENSG00000068024.17;HDAC4;chr2-239139683-239139796-239134526-239134643-239144582-239144714__13:0:0	0,1,6	0,1,0	10,18,36	0,0,1	1	1	1	1.0
ENSG00000068878.15;PSME4;chr2-53942158-53942224-53939955-53940000-53948420-53948537__0:0:0___ENSG00000068878.15;PSME4;chr2-53942158-53942224-53939955-53940000-53948420-53948537__-55:-116:0	2,2,6	0,1,1	6,4,1	1,3,3	1	1	0.0652106935916	0.588244714455
ENSG00000068976.14;PYGM;chr11-64758245-64758266-64757778-64757910-64759655-64759974__-83:0:0___ENSG00000068976.14;PYGM;chr11-64758245-64758266-64757778-64757910-64759655-64759974__-105:0:0	12,7,6	1,2,2	4,7,7	1,4,7	1	1	0.160914463419	0.974507767896
ENSG00000068976.14;PYGM;chr11-64758436-64758515-64757778-64757910-64758602-64758704__0:-34:0___ENSG00000068976.14;PYGM;chr11-64758436-64758515-64757778-64757910-64758602-64758704__0:0:0	4,8,10	0,0,1	8,6,5	0,4,1	1	1	1	1.0
ENSG00000069493.15;CLEC2D;chr12-9692827-9692931-9687900-9688086-9694759-9694874__0:0:0___ENSG00000069493.15;CLEC2D;chr12-9692827-9692931-9687900-9688086-9694759-9694874__0:-19:0	42,27,29	4,7,3	92,119,88	2,5,2	1	1	1	1.0
ENSG00000070047.13;PHRF1;chr11-581964-582081-581491-581606-587258-587464__-3:0:0___ENSG00000070047.13;PHRF1;chr11-581964-582081-581491-581606-587258-587464__0:0:0	35,34,42	4,5,5	11,33,29	5,6,8	1	1	1	1.0
ENSG00000070495.15;JMJD6;chr17-76721262-76721351-76720359-76720498-76721797-76721933__-5:0:0___ENSG00000070495.15;JMJD6;chr17-76721262-76721351-76720359-76720498-76721797-76721933__350:305:0	5,9,19	3,1,1	13,12,11	0,1,0	1	1	1	1.0
ENSG00000072310.18;SREBF1;chr17-17818259-17818374-17817695-17817916-17819012-17819234__0:0:0___ENSG00000072310.18;SREBF1;chr17-17818259-17818374-17817695-17817916-17819012-17819234__59:0:0	10,2,5	4,3,9	2,4,5	8,9,3	1	1	0.641275987014	1.0
ENSG00000072818.12;ACAP1;chr17-7348126-7348221-7347921-7347991-7348305-7348475__0:0:0___ENSG00000072818.12;ACAP1;chr17-7348126-7348221-7347921-7347991-7348305-7348475__66:-24:0	2,0,4	0,0,1	2,0,4	0,1,0	1	1	1	1.0
ENSG00000073734.10;ABCB11;chr2-168944856-168944961-168944604-168944766-168957963-168958128__0:0:0___ENSG00000073734.10;ABCB11;chr2-168944856-168944961-168944604-168944766-168957963-168958128__358:291:0	5,8,6	3,2,3	8,10,12	1,3,4	1	1	1	1.0
ENSG00000074054.20;CLASP1;chr2-121402594-121402663-121401867-121401870-121404370-121404434__0:0:0___ENSG00000074054.20;CLASP1;chr2-121402594-121402663-121401867-121401870-121404370-121404434__-58:-122:0	9,5,7	0,0,1	4,2,2	1,5,0	1	1	0.498425822563	1.0
ENSG00000074219.14;TEAD2;chr19-49355311-49355419-49355147-49355206-49357251-49357314__0:9:0___ENSG00000074219.14;TEAD2;chr19-49355311-49355419-49355147-49355206-49357251-49357314__0:0:0	3,3,3	2,0,0	2,2,1	1,2,1	1	1	0.312109540192	1.0
ENSG00000075223.14;SEMA3C;chr7-80802664-80802779-80800756-80800826-80804105-80804248__0:0:0___ENSG00000075223.14;SEMA3C;chr7-80802664-80802779-80800756-80800826-80804105-80804248__54:0:0	53,43,36	0,3,9	18,44,39	12,11,8	1	1	0.22450137839	1.0
ENSG00000075568.17;TMEM131;chr2-97818612-97818721-97815198-97815307-97833364-97833426__0:0:0___ENSG00000075568.17;TMEM131;chr2-97818612-97818721-97815198-97815307-97833364-97833426__0:-73:0	17,18,18	11,11,7	13,10,21	4,6,2	1	1	0.50771284822	1.0
ENSG00000076554.16;TPD52;chr8-80052605-80052675-80051526-80051628-80053281-80053353__0:0:0___ENSG00000076554.16;TPD52;chr8-80052605-80052675-80051526-80051628-80053281-80053353__379:315:0	4,3,2	3,2,11	7,6,9	5,7,5	1	1	0.507944804667	1.0
ENSG00000076944.16;STXBP2;chr19-7647161-7647247-7645196-7645306-7647724-7647873__0:0:0___ENSG00000076944.16;STXBP2;chr19-7647161-7647247-7645196-7645306-7647724-7647873__0:-11:0	10,35,80	4,4,4	107,129,115	1,3,5	1	1	1	1.0
ENSG00000077080.10;ACTL6B;chr7-100646248-100646335-100643096-100643326-100646550-100646646__0:0:0___ENSG00000077080.10;ACTL6B;chr7-100646248-100646335-100643096-100643326-100646550-100646646__0:12:0	0,0,1	0,0,1	1,2,1	0,1,0	1	1	1	1.0
ENSG00000077097.16;TOP2B;chr3-25628846-25628952-25627056-25627296-25629034-25629145__35:0:0___ENSG00000077097.16;TOP2B;chr3-25628846-25628952-25627056-25627296-25629034-25629145__0:0:0	45,58,77	23,18,22	27,52,37	39,50,31	1	1	0.00480147482926	0.0864265469267
ENSG00000077935.17;SMC1B;chr22-45394684-45394767-45393633-45393841-45396345-45396486__0:0:0___ENSG00000077935.17;SMC1B;chr22-45394684-45394767-45393633-45393841-45396345-45396486__0:4:0	16,11,17	8,8,7	14,18,11	2,5,6	1	1	0.744817815435	1.0
ENSG00000078114.19;NEBL;chr10-20959923-20959999-20958845-20958966-20961671-20961779__0:0:0___ENSG00000078114.19;NEBL;chr10-20959923-20959999-20958845-20958966-20961671-20961779__-3:0:0	1,2,2	0,1,1	2,3,1	0,1,0	1	1	1	1.0
ENSG00000079134.12;THOC1;chr18-264025-264092-260185-260304-265302-265363__0:0:0___ENSG00000079134.12;THOC1;chr18-264025-264092-260185-260304-265302-265363__16:-46:0	0,1,1	0,1,0	0,1,0	1,3,2	1	1	1	1.0
ENSG00000079156.17;OSBPL6;chr2-178372125-178372233-178361681-178361815-178373889-178374027__0:0:0___ENSG00000079156.17;OSBPL6;chr2-178372125-178372233-178361681-178361815-178373889-178374027__0:-54:0	7,4,4	1,1,4	8,18,9	2,5,1	1	1	1	1.0
ENSG00000079337.16;RAPGEF3;chr12-47748818-47748931-47748453-47748542-47749389-47749536__0:0:0___ENSG00000079337.16;RAPGEF3;chr12-47748818-47748931-47748453-47748542-47749389-47749536__0:-10:0	0,1,0	0,0,1	3,2,0	1,0,0	1	1	1	1.0
ENSG00000079974.18;RABL2B;chr22-50769904-50770016-50769454-50769552-50775771-50775851__0:0:0___ENSG00000079974.18;RABL2B;chr22-50769904-50770016-50769454-50769552-50775771-50775851__0:-65:0	35,23,33	12,5,17	23,31,36	5,5,3	1	1	0.360303332699	1.0
ENSG00000080166.16;DCT;chr13-94452606-94452662-94445718-94445761-94460090-94460226__0:0:0___ENSG00000080166.16;DCT;chr13-94452606-94452662-94445718-94445761-94460090-94460226__334:322:0	4,3,0	1,0,0	4,1,3	1,2,0	1	1	1	1.0
ENSG00000080345.18;RIF1;chr2-151441904-151441991-151440026-151440127-151443258-151443329__0:0:0___ENSG00000080345.18;RIF1;chr2-151441904-151441991-151440026-151440127-151443258-151443329__0:-24:0	8,6,8	0,1,1	2,9,4	2,1,0	1	1	1	1.0
ENSG00000080573.7;COL5A3;chr19-9970974-9971028-9970621-9970675-9971204-9971258__0:0:0___ENSG00000080573.7;COL5A3;chr19-9970974-9971028-9970621-9970675-9971204-9971258__112:63:0	2,1,2	1,0,0	1,1,1	2,1,1	1	1	0.0730889877085	0.588244714455
ENSG00000080573.7;COL5A3;chr19-9996614-9996689-9996432-9996516-9997370-9997433__0:0:0___ENSG00000080573.7;COL5A3;chr19-9996614-9996689-9996432-9996516-9997370-9997433__0:51:0	9,5,7	3,4,3	14,18,6	3,1,4	1	1	0.663406142085	1.0
ENSG00000082805.20;ERC1;chr12-1112214-1112307-1110191-1110347-1115865-1116033__0:-9:0___ENSG00000082805.20;ERC1;chr12-1112214-1112307-1110191-1110347-1115865-1116033__0:0:0	0,0,1	2,3,2	3,2,1	2,5,2	1	1	0.0895357445243	0.682718287574
ENSG00000083642.19;PDS5B;chr13-32658238-32658325-32651803-32652007-32658433-32658531__0:0:0___ENSG00000083642.19;PDS5B;chr13-32658238-32658325-32651803-32652007-32658433-32658531__0:-19:0	2,3,1	2,1,1	4,7,2	0,0,2	1	1	0.447303191429	1.0
ENSG00000084072.17;PPIE;chr1-39745413-39745498-39743823-39743924-39748902-39749088__-39:0:0___ENSG00000084072.17;PPIE;chr1-39745413-39745498-39743823-39743924-39748902-39749088__0:0:0	17,12,19	11,10,8	8,17,9	10,24,11	1	1	0.217362700292	1.0
ENSG00000085563.15;ABCB1;chr7-87550724-87550838-87550467-87550578-87553760-87553932__0:0:0___ENSG00000085563.15;ABCB1;chr7-87550724-87550838-87550467-87550578-87553760-87553932__42:0:0	16,13,15	4,3,4	6,11,7	3,5,6	1	1	0.471095066955	1.0
ENSG00000086730.17;LAT2;chr7-74221636-74221692-74220703-74220734-74223723-74223783__0:0:0___ENSG00000086730.17;LAT2;chr7-74221636-74221692-74220703-74220734-74223723-74223783__-5:0:0	2,5,8	0,0,1	4,8,4	2,0,1	1	1	1	1.0
ENSG00000088035.18;ALG6;chr1-63414060-63414146-63411925-63412061-63419369-63419440__0:0:0___ENSG00000088035.18;ALG6;chr1-63414060-63414146-63411925-63412061-63419369-63419440__7:0:0	23,12,25	0,1,0	14,30,18	4,1,4	1	1	1	1.0
ENSG00000088205.13;DDX18;chr2-117824996-117825101-117824568-117824708-117825446-117825599__3:0:0___ENSG00000088205.13;DDX18;chr2-117824996-117825101-117824568-117824708-117825446-117825599__-57:0:0	25,16,23	2,3,7	23,39,27	0,3,0	1	1	0.717430277045	1.0
ENSG00000089060.12;SLC8B1;chr12-113316525-113316624-113315334-113315476-113316941-113317001__-32:0:0___ENSG00000089060.12;SLC8B1;chr12-113316525-113316624-113315334-113315476-113316941-113317001__0:0:0	19,16,23	21,13,18	25,31,28	18,11,12	1	1	0.466099128594	1.0
ENSG00000089356.19;FXYD3;chr19-35122917-35122954-35122677-35122839-35123270-35123308__0:0:0___ENSG00000089356.19;FXYD3;chr19-35122917-35122954-35122677-35122839-35123270-35123308__324:331:0	6,6,6	1,0,0	8,10,11	2,2,1	1	1	1	1.0
ENSG00000089639.11;GMIP;chr19-19636706-19636787-19635643-19635721-19636916-19637029__0:0:0___ENSG00000089639.11;GMIP;chr19-19636706-19636787-19635643-19635721-19636916-19637029__-9:0:0	24,36,55	4,16,19	18,39,23	10,20,21	1	1	0.490259889265	1.0
ENSG00000090674.16;MCOLN1;chr19-7528157-7528257-7527519-7527960-7528596-7528703__0:0:0___ENSG00000090674.16;MCOLN1;chr19-7528157-7528257-7527519-7527960-7528596-7528703__0:-27:0	10,3,10	2,2,2	9,11,6	1,1,1	1	1	1	1.0
ENSG00000091972.18;CD200;chr3-112335942-112336017-112333155-112333224-112340901-112340983__0:0:0___ENSG00000091972.18;CD200;chr3-112335942-112336017-112333155-112333224-112340901-112340983__37:0:0	51,35,44	9,6,8	30,40,27	13,21,11	1	1	0.158430416436	0.974507767896
