ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000006652.15;IFRD1;chr7-112458916-112459018-112456913-112457038-112461865-112461916__0:0:0___ENSG00000006652.15;IFRD1;chr7-112458916-112459018-112456913-112457038-112461865-112461916__-56:0:0	12,16,3,5	1,0,0,0	0,3,5,2	0,3,0,0	1	1	1	1.0
ENSG00000007171.18;NOS2;chr17-27770912-27771017-27769534-27769584-27772307-27772452__0:0:0___ENSG00000007171.18;NOS2;chr17-27770912-27771017-27769534-27769584-27772307-27772452__0:-38:0	20,14,4,6	0,0,0,1	1,9,4,3	0,2,0,2	1	1	1	1.0
ENSG00000007312.13;CD79B;chr17-63931334-63931385-63929769-63929888-63932194-63932261__0:0:0___ENSG00000007312.13;CD79B;chr17-63931334-63931385-63929769-63929888-63932194-63932261__-3:0:0	27,37,11,23	18,17,11,21	15,24,16,3	6,18,7,1	1	1	1	1.0
ENSG00000007541.17;PIGQ;chr16-578378-578462-576133-576254-579068-579180__0:43:0___ENSG00000007541.17;PIGQ;chr16-578378-578462-576133-576254-579068-579180__0:0:0	42,28,17,41	5,4,5,3	5,12,2,13	0,1,0,0	1	1	1	1.0
ENSG00000009830.13;POMT2;chr14-77306336-77306441-77304691-77304800-77320433-77320860__0:-65:0___ENSG00000009830.13;POMT2;chr14-77306336-77306441-77304691-77304800-77320433-77320860__0:0:0	0,1,1,0	5,11,1,3	1,0,5,0	0,3,2,5	1	1	1	1.0
ENSG00000010244.19;ZNF207;chr17-32366664-32366757-32365329-32365487-32367771-32368014__0:7:0___ENSG00000010244.19;ZNF207;chr17-32366664-32366757-32365329-32365487-32367771-32368014__0:0:0	4,8,4,7	4,4,3,5	0,1,0,1	1,0,1,1	1	1	0.000509455946995	0.0449453357682
ENSG00000010244.19;ZNF207;chr17-32366664-32366757-32365329-32365487-32367771-32368014__0:7:0___ENSG00000010244.19;ZNF207;chr17-32366664-32366757-32365329-32365487-32367771-32368014__373:303:0	4,8,4,7	0,3,0,0	0,1,0,1	0,1,0,0	1	1	1	1.0
ENSG00000011243.19;AKAP8L;chr19-15397149-15397203-15380516-15380612-15397519-15397625__-77:0:0___ENSG00000011243.19;AKAP8L;chr19-15397149-15397203-15380516-15380612-15397519-15397625__0:0:0	9,12,15,8	4,7,1,3	14,22,4,0	3,5,1,2	1	1	1	1.0
ENSG00000011332.21;DPF1;chr19-38217797-38217876-38216139-38216259-38218572-38218662__0:0:0___ENSG00000011332.21;DPF1;chr19-38217797-38217876-38216139-38216259-38218572-38218662__0:-14:0	30,27,6,42	12,5,1,17	4,18,10,5	1,0,1,1	1	1	0.0015810813098	0.0784611599988
ENSG00000011405.13;PIK3C2A;chr11-17118644-17118739-17114360-17114465-17119219-17119313__56:0:0___ENSG00000011405.13;PIK3C2A;chr11-17118644-17118739-17114360-17114465-17119219-17119313__0:0:0	98,100,43,55	73,95,40,58	14,17,16,30	24,32,37,31	1	1	0.318018032529	1.0
ENSG00000014914.21;MTMR11;chr1-149935583-149935620-149935298-149935359-149936153-149936350__0:0:0___ENSG00000014914.21;MTMR11;chr1-149935583-149935620-149935298-149935359-149936153-149936350__-85:0:0	7,4,2,1	2,1,2,0	3,2,7,0	1,0,0,0	1	1	1	1.0
ENSG00000025800.14;KPNA6;chr1-32156852-32156927-32108057-32108134-32157345-32157445__0:18:0___ENSG00000025800.14;KPNA6;chr1-32156852-32156927-32108057-32108134-32157345-32157445__0:0:0	18,16,12,20	0,3,1,1	4,17,7,9	2,5,1,4	1	1	1	1.0
ENSG00000027869.12;SH2D2A;chr1-156816005-156816063-156815036-156815221-156816674-156816834__-31:0:0___ENSG00000027869.12;SH2D2A;chr1-156816005-156816063-156815036-156815221-156816674-156816834__0:0:0	20,37,22,12	9,11,7,3	22,20,20,9	0,0,6,1	1	1	0.071645581282	0.793502596974
ENSG00000029534.21;ANK1;chr8-41758035-41758137-41733970-41734069-41797511-41797622__0:-62:0___ENSG00000029534.21;ANK1;chr8-41758035-41758137-41733970-41734069-41797511-41797622__0:0:0	9,11,6,5	49,44,22,22	12,14,3,4	11,15,16,12	1	1	0.35526451801	1.0
ENSG00000032389.13;EIPR1;chr2-3353205-3353323-3338016-3338149-3354549-3354633__75:0:0___ENSG00000032389.13;EIPR1;chr2-3353205-3353323-3338016-3338149-3354549-3354633__62:0:0	3,2,4,2	1,4,0,0	5,0,2,0	0,2,0,1	1	1	1	1.0
ENSG00000033867.16;SLC4A7;chr3-27397683-27397797-27394953-27395115-27398191-27398353__73:0:0___ENSG00000033867.16;SLC4A7;chr3-27397683-27397797-27394953-27395115-27398191-27398353__0:0:0	32,26,14,17	24,6,6,6	0,6,2,10	5,3,7,1	1	1	0.395868046995	1.0
ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:0:0___ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:34:0	0,0,0,1	0,3,0,2	1,3,0,0	0,1,1,0	1	1	1	1.0
ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:0:0___ENSG00000042088.14;TDP1;chr14-90023031-90023077-90019315-90019418-90033105-90033214__0:62:0	0,0,0,1	0,3,0,1	1,3,0,0	0,1,0,0	1	1	1	1.0
ENSG00000046889.19;PREX2;chr8-68027221-68027323-67952045-67952535-68030496-68030658__0:0:0___ENSG00000046889.19;PREX2;chr8-68027221-68027323-67952045-67952535-68030496-68030658__0:-23:0	2,3,4,1	0,1,0,1	4,2,0,4	6,1,0,0	1	1	1	1.0
ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__0:0:0___ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__-40:0:0	4,1,3,1	1,0,0,0	1,2,0,1	0,2,0,0	1	1	1	1.0
ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__0:0:0___ENSG00000047230.15;CTPS2;chrX-16667513-16667557-16639146-16639243-16678361-16678450__15:0:0	4,1,3,1	6,7,5,1	1,2,0,1	0,5,1,0	1	1	0.0605997289788	0.721893607672
ENSG00000048342.18;CC2D2A;chr4-15587815-15587929-15586156-15586246-15596084-15596207__0:-41:0___ENSG00000048342.18;CC2D2A;chr4-15587815-15587929-15586156-15586246-15596084-15596207__0:0:0	65,37,42,67	63,54,30,35	25,29,31,34	11,26,18,8	1	1	0.651902099929	1.0
ENSG00000049540.18;ELN;chr7-74060139-74060184-74059867-74060047-74060375-74060501__0:0:0___ENSG00000049540.18;ELN;chr7-74060139-74060184-74059867-74060047-74060375-74060501__349:327:0	40,33,14,12	1,0,0,2	2,9,20,2	3,0,0,0	1	1	1	1.0
ENSG00000050130.18;JKAMP;chr14-59486712-59486804-59484516-59484593-59487673-59487828__18:0:0___ENSG00000050130.18;JKAMP;chr14-59486712-59486804-59484516-59484593-59487673-59487828__0:0:0	3,3,0,3	6,3,4,1	6,4,3,2	3,2,4,3	1	1	0.476010066588	1.0
ENSG00000055609.21;KMT2C;chr7-152156204-152156271-152155909-152156057-152157760-152157922__-3:0:0___ENSG00000055609.21;KMT2C;chr7-152156204-152156271-152155909-152156057-152157760-152157922__0:0:0	23,9,1,7	5,4,2,3	3,3,0,5	0,0,1,0	1	1	0.0545608707485	0.687640180545
ENSG00000055955.17;ITIH4;chr3-52826540-52826651-52825885-52826014-52826790-52826917__0:0:0___ENSG00000055955.17;ITIH4;chr3-52826540-52826651-52825885-52826014-52826790-52826917__0:22:0	27,31,21,18	15,13,4,3	6,11,13,5	3,18,7,3	1	1	0.2795429015	1.0
ENSG00000062650.20;WAPL;chr10-86461175-86461287-86460398-86460496-86467278-86467506__0:0:0___ENSG00000062650.20;WAPL;chr10-86461175-86461287-86460398-86460496-86467278-86467506__52:0:0	15,31,3,10	3,5,2,0	5,12,6,4	0,3,0,0	1	1	1	1.0
ENSG00000063601.17;MTMR1;chrX-150750729-150750843-150744360-150744453-150755688-150755865__0:0:0___ENSG00000063601.17;MTMR1;chrX-150750729-150750843-150744360-150744453-150755688-150755865__62:0:0	40,33,28,42	14,7,8,24	13,19,12,4	8,12,10,4	1	1	0.47984287767	1.0
ENSG00000064201.16;TSPAN32;chr11-2316228-2316312-2314484-2314571-2316575-2316667__0:0:0___ENSG00000064201.16;TSPAN32;chr11-2316228-2316312-2314484-2314571-2316575-2316667__12:0:0	24,40,5,11	1,0,0,0	4,7,10,1	0,7,0,0	1	1	1	1.0
ENSG00000064666.15;CNN2;chr19-1032558-1032663-1032391-1032458-1036129-1036246__0:2:0___ENSG00000064666.15;CNN2;chr19-1032558-1032663-1032391-1032458-1036129-1036246__0:33:0	21,17,12,9	5,6,6,3	4,16,10,8	5,6,6,4	1	1	0.92351316084	1.0
ENSG00000064687.13;ABCA7;chr19-1042745-1042826-1042314-1042397-1043040-1043251__0:48:0___ENSG00000064687.13;ABCA7;chr19-1042745-1042826-1042314-1042397-1043040-1043251__0:0:0	4,13,9,4	4,11,6,4	4,5,0,1	4,7,0,0	1	1	1	1.0
ENSG00000064999.15;ANKS1A;chr6-34989223-34989316-34985081-34985278-34994301-34994422__0:0:0___ENSG00000064999.15;ANKS1A;chr6-34989223-34989316-34985081-34985278-34994301-34994422__0:-25:0	321,303,138,132	75,80,55,44	65,133,112,70	38,66,70,26	1	1	0.573519608681	1.0
ENSG00000065609.14;SNAP91;chr6-83592945-83593017-83591210-83591294-83593181-83593259__0:0:0___ENSG00000065609.14;SNAP91;chr6-83592945-83593017-83591210-83591294-83593181-83593259__24:0:0	42,61,29,19	9,4,0,4	4,17,17,13	4,0,1,6	1	1	1	1.0
ENSG00000065618.21;COL17A1;chr10-104035262-104035373-104034620-104034767-104035473-104035563__0:0:0___ENSG00000065618.21;COL17A1;chr10-104035262-104035373-104034620-104034767-104035473-104035563__0:-51:0	64,28,19,25	5,8,0,7	3,13,14,14	8,3,0,1	1	1	1	1.0
ENSG00000065717.15;TLE2;chr19-3045725-3045799-3028705-3028803-3047562-3047635__0:0:0___ENSG00000065717.15;TLE2;chr19-3045725-3045799-3028705-3028803-3047562-3047635__-21:0:0	50,54,19,39	7,10,6,4	14,18,14,10	3,7,7,4	1	1	0.765671500125	1.0
ENSG00000066027.12;PPP2R5A;chr1-212349188-212349242-212348388-212348497-212356625-212356676__0:0:0___ENSG00000066027.12;PPP2R5A;chr1-212349188-212349242-212348388-212348497-212356625-212356676__21:0:0	6,4,1,3	0,3,0,2	0,2,1,3	2,0,1,1	1	1	1	1.0
ENSG00000066322.15;ELOVL1;chr1-43364614-43364647-43363755-43364137-43364737-43364794__0:-4:0___ENSG00000066322.15;ELOVL1;chr1-43364614-43364647-43363755-43364137-43364737-43364794__0:0:0	0,1,0,0	1,5,3,1	0,0,4,0	0,0,0,1	1	1	1	1.0
ENSG00000066651.20;TRMT11;chr6-126006841-126006954-125999456-125999613-126008391-126008472__3:0:0___ENSG00000066651.20;TRMT11;chr6-126006841-126006954-125999456-125999613-126008391-126008472__0:0:0	0,1,2,1	1,3,1,0	1,0,2,1	0,2,0,2	1	1	0.138457267088	1.0
ENSG00000066777.9;ARFGEF1;chr8-67204679-67204766-67203082-67203251-67211482-67211529__43:0:0___ENSG00000066777.9;ARFGEF1;chr8-67204679-67204766-67203082-67203251-67211482-67211529__-53:0:0	7,11,7,12	0,1,0,2	2,7,10,2	0,1,6,2	1	1	0.395188888155	1.0
ENSG00000066777.9;ARFGEF1;chr8-67204679-67204766-67203082-67203251-67211482-67211529__43:0:0___ENSG00000066777.9;ARFGEF1;chr8-67204679-67204766-67203082-67203251-67211482-67211529__0:0:0	7,11,7,12	3,5,10,14	2,7,10,2	4,8,4,4	1	1	1	1.0
ENSG00000066827.16;ZFAT;chr8-134590267-134590355-134588245-134588395-134600435-134600668__36:0:0___ENSG00000066827.16;ZFAT;chr8-134590267-134590355-134588245-134588395-134600435-134600668__0:0:0	54,102,14,15	34,37,20,14	16,16,35,15	33,18,31,16	1	1	0.536058064769	1.0
ENSG00000068976.14;PYGM;chr11-64758245-64758266-64757778-64757910-64759655-64759974__-83:0:0___ENSG00000068976.14;PYGM;chr11-64758245-64758266-64757778-64757910-64759655-64759974__-105:0:0	3,8,0,2	0,1,0,0	0,5,0,0	0,0,1,0	1	1	1	1.0
ENSG00000069206.15;ADAM7;chr8-24499235-24499316-24493042-24493229-24500177-24500256__0:0:0___ENSG00000069206.15;ADAM7;chr8-24499235-24499316-24493042-24493229-24500177-24500256__0:-45:0	11,11,0,4	3,0,0,0	2,4,0,4	0,0,1,0	1	1	1	1.0
ENSG00000069764.10;PLA2G10;chr16-14678644-14678760-14672680-14672749-14688164-14688271__0:0:0___ENSG00000069764.10;PLA2G10;chr16-14678644-14678760-14672680-14672749-14688164-14688271__18:0:0	64,65,36,64	45,26,27,36	38,45,29,18	14,10,13,3	1	1	0.363538056219	1.0
ENSG00000070061.16;ELP1;chr9-108919252-108919349-108917546-108917670-108922841-108922927__0:0:0___ENSG00000070061.16;ELP1;chr9-108919252-108919349-108917546-108917670-108922841-108922927__0:-25:0	31,24,10,3	13,6,1,4	2,3,5,1	1,4,2,1	1	1	0.908438331618	1.0
ENSG00000070367.16;EXOC5;chr14-57246710-57246827-57244164-57244359-57247617-57247712__-31:0:0___ENSG00000070367.16;EXOC5;chr14-57246710-57246827-57244164-57244359-57247617-57247712__0:0:0	5,8,10,9	7,17,2,6	3,13,7,6	1,0,3,2	1	1	0.0174724790603	0.338369472534
ENSG00000070814.22;TCOF1;chr5-150392707-150392790-150391956-150392176-150393371-150393552__0:0:0___ENSG00000070814.22;TCOF1;chr5-150392707-150392790-150391956-150392176-150393371-150393552__-3:0:0	64,29,15,28	28,5,6,4	35,38,6,33	9,38,7,6	1	1	0.955971338214	1.0
ENSG00000070882.13;OSBPL3;chr7-24849068-24849176-24842278-24842413-24852503-24852634__0:0:0___ENSG00000070882.13;OSBPL3;chr7-24849068-24849176-24842278-24842413-24852503-24852634__0:4:0	35,25,16,20	0,1,0,1	5,15,7,1	0,0,0,1	1	1	1	1.0
ENSG00000071054.16;MAP4K4;chr2-101873646-101873764-101871493-101871685-101874081-101874252__64:0:0___ENSG00000071054.16;MAP4K4;chr2-101873646-101873764-101871493-101871685-101874081-101874252__0:0:0	61,67,45,27	43,22,29,34	5,14,11,12	6,15,13,9	1	1	0.843144531446	1.0
ENSG00000072310.18;SREBF1;chr17-17818259-17818374-17817695-17817916-17819012-17819234__0:0:0___ENSG00000072310.18;SREBF1;chr17-17818259-17818374-17817695-17817916-17819012-17819234__59:0:0	6,10,2,4	2,4,1,3	4,7,0,1	0,3,0,0	1	1	1	1.0
ENSG00000072506.14;HSD17B10;chrX-53431824-53431906-53431257-53431594-53431987-53432116__0:27:0___ENSG00000072506.14;HSD17B10;chrX-53431824-53431906-53431257-53431594-53431987-53432116__0:0:0	155,88,21,64	16,14,10,10	24,8,26,11	5,8,5,4	1	1	1	1.0
ENSG00000072609.18;CHFR;chr12-132851617-132851734-132848640-132848724-132853430-132854104__-3:0:0___ENSG00000072609.18;CHFR;chr12-132851617-132851734-132848640-132848724-132853430-132854104__0:0:0	9,7,10,3	16,19,9,4	4,7,4,9	5,0,1,0	1	1	0.000480956915385	0.0449453357682
ENSG00000072778.20;ACADVL;chr17-7223812-7223858-7223643-7223730-7223967-7224069__0:-31:0___ENSG00000072778.20;ACADVL;chr17-7223812-7223858-7223643-7223730-7223967-7224069__0:17:0	12,24,4,7	2,0,0,0	3,4,3,3	2,0,0,1	1	1	1	1.0
ENSG00000072778.20;ACADVL;chr17-7223812-7223858-7223643-7223730-7223967-7224069__0:-31:0___ENSG00000072778.20;ACADVL;chr17-7223812-7223858-7223643-7223730-7223967-7224069__0:57:0	12,24,4,7	25,35,7,5	3,4,3,3	4,5,8,0	1	1	1	1.0
ENSG00000074071.15;MRPS34;chr16-1772603-1772646-1771894-1772513-1772798-1773134__0:0:0___ENSG00000074071.15;MRPS34;chr16-1772603-1772646-1771894-1772513-1772798-1773134__-83:0:0	34,24,19,26	8,4,5,17	7,13,14,3	8,7,5,5	1	1	0.415752188779	1.0
ENSG00000074266.22;EED;chr11-86255221-86255287-86252147-86252240-86256386-86256512__0:-58:0___ENSG00000074266.22;EED;chr11-86255221-86255287-86252147-86252240-86256386-86256512__0:0:0	0,0,1,1	0,0,0,1	3,2,2,0	0,2,0,1	1	1	1	1.0
ENSG00000075336.12;TIMM21;chr18-74158013-74158087-74155094-74155403-74158170-74158276__0:-58:0___ENSG00000075336.12;TIMM21;chr18-74158013-74158087-74155094-74155403-74158170-74158276__0:0:0	11,13,5,11	2,8,0,7	7,7,4,9	2,5,8,4	1	1	0.668078373135	1.0
ENSG00000076554.16;TPD52;chr8-80052605-80052675-80051526-80051628-80053281-80053353__0:0:0___ENSG00000076554.16;TPD52;chr8-80052605-80052675-80051526-80051628-80053281-80053353__379:315:0	30,23,5,5	0,3,1,7	5,2,9,1	0,0,7,0	1	1	1	1.0
ENSG00000076944.16;STXBP2;chr19-7647161-7647247-7645196-7645306-7647724-7647873__0:0:0___ENSG00000076944.16;STXBP2;chr19-7647161-7647247-7645196-7645306-7647724-7647873__0:-11:0	3,26,8,2	2,1,1,0	14,15,1,0	0,1,0,0	1	1	1	1.0
ENSG00000077097.16;TOP2B;chr3-25626559-25626674-25624681-25624803-25626771-25626864__0:0:0___ENSG00000077097.16;TOP2B;chr3-25626559-25626674-25624681-25624803-25626771-25626864__82:0:0	3,4,2,1	1,2,1,1	3,0,2,3	0,0,0,1	1	1	1	1.0
ENSG00000077782.22;FGFR1;chr8-38428351-38428435-38427920-38428093-38457355-38457503__0:0:0___ENSG00000077782.22;FGFR1;chr8-38428351-38428435-38427920-38428093-38457355-38457503__0:6:0	138,101,24,39	61,50,18,33	25,22,35,31	9,7,21,9	1	1	1	1.0
ENSG00000077935.17;SMC1B;chr22-45394684-45394767-45393633-45393841-45396345-45396486__0:0:0___ENSG00000077935.17;SMC1B;chr22-45394684-45394767-45393633-45393841-45396345-45396486__0:4:0	15,15,3,3	5,3,3,0	0,5,3,3	0,2,0,0	1	1	1	1.0
ENSG00000078114.19;NEBL;chr10-20817599-20817692-20815624-20815717-20831195-20831306__0:2:0___ENSG00000078114.19;NEBL;chr10-20817599-20817692-20815624-20815717-20831195-20831306__0:0:0	21,15,15,18	7,10,3,8	10,8,0,4	7,0,1,3	1	1	1	1.0
ENSG00000079263.19;SP140;chr2-230294270-230294318-230292645-230292788-230297420-230297462__0:0:0___ENSG00000079263.19;SP140;chr2-230294270-230294318-230292645-230292788-230297420-230297462__0:-2:0	3,1,6,8	0,1,1,1	0,3,0,1	1,1,0,0	1	1	1	1.0
ENSG00000079308.20;TNS1;chr2-217880897-217881014-217847509-217849087-217882345-217882411__0:0:0___ENSG00000079308.20;TNS1;chr2-217880897-217881014-217847509-217849087-217882345-217882411__0:-23:0	73,65,25,40	0,3,1,1	15,24,13,13	3,4,4,0	1	1	1	1.0
ENSG00000079785.16;DDX1;chr2-15629989-15630107-15591868-15591949-15630775-15631101__0:3:0___ENSG00000079785.16;DDX1;chr2-15629989-15630107-15591868-15591949-15630775-15631101__0:-55:0	109,82,27,16	29,33,17,7	13,23,17,18	15,12,11,10	1	1	0.68322219709	1.0
ENSG00000079950.14;STX7;chr6-132503445-132503514-132475592-132475662-132513006-132513198__0:0:0___ENSG00000079950.14;STX7;chr6-132503445-132503514-132475592-132475662-132513006-132513198__-74:0:0	86,77,38,63	53,40,45,37	23,29,21,20	44,49,15,24	1	1	0.23564820967	1.0
ENSG00000079974.18;RABL2B;chr22-50769904-50770016-50769454-50769552-50775771-50775851__0:0:0___ENSG00000079974.18;RABL2B;chr22-50769904-50770016-50769454-50769552-50775771-50775851__0:-65:0	16,14,9,7	1,1,1,0	4,12,4,5	3,8,2,0	1	1	1	1.0
ENSG00000080815.19;PSEN1;chr14-73147977-73148094-73147794-73147876-73170796-73170998__-11:0:0___ENSG00000080815.19;PSEN1;chr14-73147977-73148094-73147794-73147876-73170796-73170998__-11:12:0	4,1,3,5	0,2,2,1	2,1,2,0	2,2,4,0	1	1	1	1.0
ENSG00000080815.19;PSEN1;chr14-73147977-73148094-73147794-73147876-73170796-73170998__-11:0:0___ENSG00000080815.19;PSEN1;chr14-73147977-73148094-73147794-73147876-73170796-73170998__21:0:0	4,1,3,5	8,2,5,0	2,1,2,0	0,10,5,1	1	1	0.159889928678	1.0
ENSG00000080815.19;PSEN1;chr14-73147977-73148094-73147794-73147876-73170796-73170998__-11:0:0___ENSG00000080815.19;PSEN1;chr14-73147977-73148094-73147794-73147876-73170796-73170998__21:12:0	4,1,3,5	5,2,0,3	2,1,2,0	0,7,3,2	1	1	0.13908444977	1.0
ENSG00000084072.17;PPIE;chr1-39745413-39745498-39743823-39743924-39748902-39749088__-39:0:0___ENSG00000084072.17;PPIE;chr1-39745413-39745498-39743823-39743924-39748902-39749088__0:0:0	8,10,0,3	4,8,4,4	0,2,1,1	5,1,6,3	1	1	0.0259677502047	0.431876680732
ENSG00000085982.14;USP40;chr2-233540661-233540766-233529430-233529512-233542267-233542363__-3:0:0___ENSG00000085982.14;USP40;chr2-233540661-233540766-233529430-233529512-233542267-233542363__0:0:0	66,53,15,9	5,4,1,1	8,42,5,15	1,5,3,7	1	1	1	1.0
ENSG00000086730.17;LAT2;chr7-74220583-74220619-74220216-74220254-74220703-74220734__0:0:0___ENSG00000086730.17;LAT2;chr7-74220583-74220619-74220216-74220254-74220703-74220734__362:332:0	12,20,0,6	1,0,0,0	1,3,0,0	0,4,0,0	1	1	1	1.0
ENSG00000088340.17;FER1L4;chr20-35602522-35602564-35602106-35602266-35602688-35602751__0:0:0___ENSG00000088340.17;FER1L4;chr20-35602522-35602564-35602106-35602266-35602688-35602751__-43:0:0	6,5,0,1	3,2,0,3	0,0,1,0	0,7,4,0	1	1	1	1.0
ENSG00000088970.16;KIZ;chr20-21205490-21205530-21162849-21163159-21214534-21214700__0:0:0___ENSG00000088970.16;KIZ;chr20-21205490-21205530-21162849-21163159-21214534-21214700__0:54:0	59,87,51,62	18,13,22,19	38,45,28,28	23,51,20,5	1	1	0.359194465595	1.0
ENSG00000089006.17;SNX5;chr20-17968374-17968453-17967918-17968289-17968699-17968811__-4:0:0___ENSG00000089006.17;SNX5;chr20-17968374-17968453-17967918-17968289-17968699-17968811__0:0:0	8,9,10,12	1,1,0,0	6,8,0,0	1,2,0,2	1	1	1	1.0
ENSG00000089060.12;SLC8B1;chr12-113316525-113316624-113315334-113315476-113316941-113317001__-32:0:0___ENSG00000089060.12;SLC8B1;chr12-113316525-113316624-113315334-113315476-113316941-113317001__0:0:0	6,3,2,1	2,4,2,1	3,2,0,0	2,0,3,2	1	1	0.157186663	1.0
ENSG00000089154.11;GCN1;chr12-120149605-120149720-120148166-120148346-120149921-120150043__0:0:0___ENSG00000089154.11;GCN1;chr12-120149605-120149720-120148166-120148346-120149921-120150043__7:0:0	44,32,33,25	5,8,4,4	10,20,25,12	4,13,11,2	1	1	0.284104785999	1.0
ENSG00000089177.19;KIF16B;chr20-16404812-16404901-16381693-16381747-16406373-16406456__23:0:0___ENSG00000089177.19;KIF16B;chr20-16404812-16404901-16381693-16381747-16406373-16406456__0:0:0	20,17,12,17	28,10,8,16	8,12,14,1	12,22,14,8	1	1	0.450117020608	1.0
ENSG00000089639.11;GMIP;chr19-19636706-19636787-19635643-19635721-19636916-19637029__0:0:0___ENSG00000089639.11;GMIP;chr19-19636706-19636787-19635643-19635721-19636916-19637029__-9:0:0	15,20,10,4	3,6,3,2	2,12,0,1	0,3,0,0	1	1	1	1.0
ENSG00000089639.11;GMIP;chr19-19640084-19640192-19638401-19638482-19640445-19640571__0:0:0___ENSG00000089639.11;GMIP;chr19-19640084-19640192-19638401-19638482-19640445-19640571__-38:0:0	71,59,12,32	41,31,6,11	9,24,21,24	13,33,15,20	1	1	0.203013990497	1.0
ENSG00000089639.11;GMIP;chr19-19642536-19642619-19641975-19642051-19643510-19643601__0:2:0___ENSG00000089639.11;GMIP;chr19-19642536-19642619-19641975-19642051-19643510-19643601__0:0:0	27,17,17,11	1,1,2,3	3,13,6,6	0,4,4,4	1	1	0.269821492205	1.0
ENSG00000090060.19;PAPOLA;chr14-96542242-96542296-96536894-96537060-96542773-96542893__20:0:0___ENSG00000090060.19;PAPOLA;chr14-96542242-96542296-96536894-96537060-96542773-96542893__0:0:0	8,5,1,2	3,1,0,0	0,3,2,0	1,3,0,0	1	1	1	1.0
ENSG00000090905.19;TNRC6A;chr16-24805673-24805733-24805013-24805151-24806205-24806283__0:0:0___ENSG00000090905.19;TNRC6A;chr16-24805673-24805733-24805013-24805151-24806205-24806283__-69:0:0	47,35,7,17	15,9,8,3	20,8,13,10	3,26,9,3	1	1	0.82913013718	1.0
