ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000004399.13;PLXND1;chr3-129575468-129575562-129573593-129573745-129578328-129578433__0:0:0	38,52,28,36	5,7,8,17	55,63,42,33	23,39,14,18	1	1	0.399729877222	1.0
ENSG00000004455.17;AK2;chr1-33012073-33012122-33010754-33010833-33013206-33013287__0:0:0	9,10,1,4	0,0,2,1	5,18,3,8	0,3,0,0	1	1	1	1.0
ENSG00000004455.17;AK2;chr1-33021366-33021461-33014364-33014594-33021592-33021690__0:-4:0	0,0,0,0	0,0,0,1	0,2,2,3	0,0,0,0	1	1	1	1.0
ENSG00000004468.13;CD38;chr4-15838091-15838165-15834216-15834302-15840025-15840118__0:0:0	30,23,27,10	20,41,37,23	24,21,20,5	71,80,51,19	1	1	0.148535088932	0.736521983359
ENSG00000004660.15;CAMKK1;chr17-3872553-3872627-3869800-3869888-3873408-3873462__0:0:0	43,54,46,45	3,0,0,3	72,79,38,50	19,4,17,7	1	1	0.14911528195	0.738927957689
ENSG00000004660.15;CAMKK1;chr17-3882527-3882564-3880345-3880434-3883041-3883175__0:0:0	2,8,5,1	0,0,0,0	7,3,9,7	0,3,1,0	1	1	1	1.0
ENSG00000004660.15;CAMKK1;chr17-3884379-3884427-3883883-3883937-3885327-3885730__0:0:0	20,33,16,25	2,0,2,2	26,30,20,5	7,6,5,4	1	1	0.13559053768	0.700461077789
ENSG00000004766.17;VPS50;chr7-93256508-93256562-93253859-93253931-93257393-93257450__0:-2:0	4,5,2,1	1,22,7,19	0,2,5,1	55,99,18,17	1	1	0.46491480361	1.0
ENSG00000004766.17;VPS50;chr7-93257393-93257464-93253859-93253931-93258158-93258231__0:0:0	232,219,125,118	27,29,40,43	293,239,122,62	126,128,58,47	1	1	0.0264457812275	0.270010732218
ENSG00000004766.17;VPS50;chr7-93296741-93296836-93294544-93294636-93297144-93297243__0:-80:0	10,7,10,0	0,0,9,9	8,7,9,4	16,17,7,2	1	1	0.229748863301	0.908605640654
ENSG00000004777.18;ARHGAP33;chr19-35782596-35782679-35782372-35782517-35782761-35782869__0:0:0	0,0,0,0	0,1,0,2	0,2,0,0	7,7,0,0	1	1	1	1.0
ENSG00000004777.18;ARHGAP33;chr19-35782761-35782869-35782596-35782679-35784171-35784317__0:0:0	49,94,35,36	54,16,25,15	83,95,38,45	67,77,31,39	1	1	0.724777807421	1.0
ENSG00000004799.8;PDK4;chr7-95589639-95589716-95587726-95587825-95591987-95592065__12:0:0	3,1,2,2	0,2,6,6	7,1,0,5	0,0,0,0	1	1	1	1.0
ENSG00000004846.17;ABCB5;chr7-20647967-20648078-20647342-20647648-20650021-20650147__0:0:0	8,10,1,2	1,1,2,3	17,7,4,5	4,3,1,0	1	1	1	1.0
ENSG00000004846.17;ABCB5;chr7-20704723-20704807-20700057-20700135-20723015-20723219__0:0:0	283,254,138,123	32,45,49,71	255,207,116,117	180,226,77,67	1	1	0.00270480125032	0.0611765185887
ENSG00000004848.8;ARX;chrX-25010259-25010305-25007110-25007439-25012921-25013798__0:0:0	6,7,6,6	0,0,1,0	12,16,13,8	4,2,0,2	1	1	1	1.0
ENSG00000004939.16;SLC4A1;chr17-44255206-44255296-44254495-44254662-44255672-44255846__0:0:0	104,79,40,33	7,14,8,16	131,152,24,48	9,0,4,1	1	1	0.511764331675	1.0
ENSG00000005001.10;PRSS22;chr16-2856821-2856848-2856081-2856253-2858022-2858154__0:0:0	32,41,9,18	3,12,3,4	37,43,11,20	23,8,12,3	1	1	0.871394258082	1.0
ENSG00000005108.16;THSD7A;chr7-11460661-11460765-11447229-11447424-11462010-11462143__0:0:0	1,5,2,2	0,0,0,0	12,8,2,6	1,0,1,0	1	1	1	1.0
ENSG00000005189.20;REXO5;chr16-20827352-20827447-20827057-20827196-20828434-20828535__0:0:0	0,0,0,0	19,8,10,6	8,1,3,0	17,26,5,11	1	1	1	1.0
ENSG00000005206.17;SPPL2B;chr19-2343964-2344039-2342721-2343292-2344552-2344652__0:0:0	24,31,12,31	49,59,17,25	46,45,24,43	41,35,22,10	1	1	0.134648078765	0.698313759396
ENSG00000005206.17;SPPL2B;chr19-2344552-2344652-2344361-2344424-2345252-2345330__0:0:0	156,135,73,85	37,52,24,20	133,125,69,64	62,76,46,29	1	1	0.401605638924	1.0
ENSG00000005243.10;COPZ2;chr17-48032155-48032233-48029124-48029176-48032685-48032741__0:0:0	9,9,5,1	22,12,9,11	10,3,3,0	12,25,18,16	1	1	0.623156033835	1.0
ENSG00000005249.13;PRKAR2B;chr7-107150921-107151023-107146307-107146461-107153176-107153251__0:0:0	44,36,15,23	12,8,5,4	48,39,15,11	30,28,21,6	1	1	0.0135654667644	0.173664321198
ENSG00000005379.17;TSPOAP1;chr17-58307841-58307941-58305832-58305865-58309966-58310158__0:0:0	1,1,3,1	15,9,6,8	21,24,6,0	19,17,8,5	1	1	0.0150785550699	0.185325684745
ENSG00000005379.17;TSPOAP1;chr17-58320530-58320581-58319089-58319294-58322307-58322412__0:0:0	16,10,4,18	27,23,21,11	6,11,10,2	54,44,33,17	1	1	0.176139295038	0.797650591034
ENSG00000005379.17;TSPOAP1;chr17-58322949-58323039-58322653-58322776-58323297-58323381__0:0:0	0,2,0,1	0,0,0,4	1,1,0,0	4,4,0,0	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58323297-58323381-58322949-58323039-58323467-58323545__0:0:0	50,36,27,28	7,11,1,18	75,76,47,44	9,3,2,5	1	1	0.700298368495	1.0
ENSG00000005379.17;TSPOAP1;chr17-58323467-58323545-58323297-58323381-58324810-58325002__0:0:0	3,0,0,4	12,13,8,2	3,3,1,3	5,14,3,1	1	1	0.426612821099	1.0
ENSG00000005469.12;CROT;chr7-87382073-87382181-87381909-87381993-87382412-87382543__0:-4:0	3,1,4,0	6,13,4,10	2,1,0,0	28,24,13,19	1	1	1	1.0
ENSG00000005469.12;CROT;chr7-87382073-87382181-87381909-87381993-87382412-87382543__0:0:0	16,9,4,5	6,13,4,10	7,4,3,9	28,24,13,19	1	1	0.0336655798168	0.313698992169
ENSG00000005469.12;CROT;chr7-87392565-87392644-87391588-87391712-87392729-87392823__0:0:0	159,175,92,77	17,13,18,16	182,143,82,62	71,97,32,29	1	1	0.000109984448222	0.00638566423259
ENSG00000005471.19;ABCB4;chr7-87443662-87443773-87443318-87443444-87444861-87444975__0:0:0	8,5,1,3	8,14,11,16	9,26,3,4	17,15,16,2	1	1	0.400101807359	1.0
ENSG00000005471.19;ABCB4;chr7-87475385-87475471-87472620-87472675-87475770-87475848__0:0:0	0,6,2,3	1,0,1,0	9,6,4,5	0,1,1,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30474195-30474287-30472744-30472898-30475305-30475400__0:11:0	44,55,31,9	4,7,1,3	92,72,29,4	13,25,4,3	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30499372-30499489-30496435-30496566-30504174-30504264__-35:0:0	3,9,6,3	3,11,0,0	5,18,3,6	1,1,0,1	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30499372-30499489-30496435-30496566-30504174-30504264__0:0:0	2,3,0,0	3,11,0,0	1,0,0,0	1,1,0,1	1	1	1	1.0
ENSG00000005882.12;PDK2;chr17-50105370-50105442-50097422-50097564-50105884-50106039__0:0:0	61,74,22,16	4,24,16,18	61,72,45,47	10,27,8,5	1	1	0.946992535717	1.0
ENSG00000005882.12;PDK2;chr17-50108318-50108417-50108000-50108232-50108611-50108719__0:0:0	27,31,14,12	75,61,58,30	21,18,11,10	116,113,63,48	1	1	0.540073497815	1.0
ENSG00000005882.12;PDK2;chr17-50108611-50108719-50108007-50108417-50109286-50109400__0:0:0	11,34,26,13	8,13,2,10	78,70,28,16	8,25,2,6	1	1	0.875225979258	1.0
ENSG00000005884.18;ITGA3;chr17-50080261-50080375-50079434-50079557-50081309-50081408__0:0:0	3,4,9,7	0,4,4,5	9,15,8,0	3,8,0,0	1	1	1	1.0
ENSG00000005893.16;LAMP2;chrX-120442598-120442662-120441729-120441894-120446304-120446427__-2:0:0	0,1,0,1	14,17,3,1	0,3,1,0	21,0,0,3	1	1	1	1.0
ENSG00000006071.16;ABCC8;chr11-17393696-17393759-17392497-17393128-17394265-17394399__0:0:0	0,0,0,0	2,4,5,10	0,0,0,3	10,11,5,1	1	1	1	1.0
ENSG00000006071.16;ABCC8;chr11-17395609-17395638-17395171-17395275-17395851-17395917__0:0:0	0,1,0,0	3,5,1,0	0,2,0,1	1,0,2,1	1	1	1	1.0
ENSG00000006071.16;ABCC8;chr11-17407353-17407453-17406447-17407129-17408391-17408517__0:0:0	28,30,23,14	15,11,18,16	42,34,9,9	50,43,32,23	1	1	0.0410405463691	0.354528213472
ENSG00000006071.16;ABCC8;chr11-17427866-17427942-17426919-17427154-17428288-17428397__0:0:0	0,2,0,0	3,2,1,0	0,1,0,2	1,1,3,1	1	1	1	1.0
ENSG00000006116.4;CACNG3;chr16-24346733-24346817-24256334-24256965-24354832-24354973__0:-2:0	0,1,0,2	0,2,0,0	0,0,0,1	0,0,0,0	1	1	1	1.0
ENSG00000006194.10;ZNF263;chr16-3299105-3299156-3290402-3290553-3300912-3301401__0:-25:0	16,16,12,5	0,0,0,0	17,13,2,7	0,0,2,0	1	1	1	1.0
ENSG00000006282.21;SPATA20;chr17-50548553-50548618-50548266-50548453-50548809-50548964__0:0:0	4,2,0,1	9,10,2,14	3,5,4,2	14,15,12,4	1	1	0.805667970917	1.0
ENSG00000006283.18;CACNA1G;chr17-50616274-50616384-50615360-50615512-50617437-50617571__105:0:0	0,0,0,0	0,4,0,5	0,1,0,0	0,0,0,0	1	1	1	1.0
ENSG00000006432.16;MAP3K9;chr14-70733756-70733798-70732538-70733342-70734385-70734498__0:0:0	86,92,79,75	5,2,5,6	131,188,59,62	17,29,22,7	1	1	1	1.0
ENSG00000006432.16;MAP3K9;chr14-70765441-70765487-70761001-70761182-70783222-70783445__0:0:0	9,17,8,23	1,0,1,0	21,20,14,10	10,8,2,0	1	1	0.103998966751	0.60291502334
ENSG00000006432.16;MAP3K9;chr14-70765441-70765487-70761001-70761182-70783222-70783445__0:11:0	0,1,2,0	1,0,1,0	1,2,0,0	10,8,2,0	1	1	1	1.0
ENSG00000006468.14;ETV1;chr7-13900737-13900839-13891228-13896087-13906429-13906599__0:-2:0	1,1,0,0	0,0,2,2	1,0,1,0	0,0,0,3	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141615470-141615565-141614145-141614178-141621731-141621790__0:0:0	53,62,9,21	30,65,38,67	32,48,14,10	150,186,86,61	1	1	0.126056455089	0.671725493556
ENSG00000006607.14;FARP2;chr2-241404798-241404841-241403827-241403932-241405255-241405402__0:0:0	337,288,159,166	65,62,51,70	224,260,121,127	233,228,101,76	1	1	2.68300996864e-06	0.000386552176963
ENSG00000006607.14;FARP2;chr2-241436480-241436538-241434961-241435030-241441303-241441556__0:0:0	7,1,9,2	2,3,0,1	12,2,2,4	2,0,0,0	1	1	1	1.0
ENSG00000006634.8;DBF4;chr7-87896473-87896510-87887967-87888059-87900281-87900349__-2:0:0	1,2,1,2	23,0,42,39	0,2,9,1	220,151,75,75	1	1	1	1.0
ENSG00000006634.8;DBF4;chr7-87896473-87896510-87887967-87888059-87900281-87900349__0:0:0	993,867,473,547	23,0,42,39	932,935,534,408	220,151,75,75	1	1	0.0594471615194	0.438387598693
ENSG00000006652.15;IFRD1;chr7-112458916-112459018-112456913-112457038-112461865-112461916__-56:0:0	1,0,0,0	4,6,5,11	7,7,4,1	13,23,11,9	1	1	0.0174408342079	0.204351942978
ENSG00000006652.15;IFRD1;chr7-112458916-112459018-112456913-112457038-112461865-112461916__0:0:0	12,16,3,5	4,6,5,11	7,9,7,8	13,23,11,9	1	1	0.310157175667	1.0
ENSG00000006712.15;PAF1;chr19-39386481-39386572-39385628-39386403-39386693-39386799__0:0:0	44,60,31,34	15,5,3,6	43,47,9,23	18,27,6,3	1	1	0.351222601942	1.0
ENSG00000006712.15;PAF1;chr19-39388946-39389015-39388761-39388865-39389092-39389198__0:-27:0	2,1,0,0	0,29,46,6	0,1,0,0	73,64,57,39	1	1	1	1.0
ENSG00000006715.16;VPS41;chr7-38771197-38771254-38767536-38767598-38772521-38772637__0:0:0	29,57,9,12	57,46,50,56	30,24,19,16	169,128,78,55	1	1	0.709482993736	1.0
ENSG00000006715.16;VPS41;chr7-38789800-38789867-38776678-38776776-38795464-38795611__0:0:0	12,19,9,9	2,2,1,1	12,18,5,10	8,6,0,3	1	1	0.350457385689	1.0
ENSG00000006744.19;ELAC2;chr17-13004988-13005101-13003478-13003574-13005752-13005825__0:-22:0	1,0,0,2	0,0,0,0	1,3,1,1	0,0,5,0	1	1	1	1.0
ENSG00000006744.19;ELAC2;chr17-13005920-13005979-13005752-13005825-13010612-13010671__0:13:0	4,7,4,2	0,0,0,0	4,3,2,0	0,0,1,1	1	1	1	1.0
ENSG00000006747.15;SCIN;chr7-12649466-12649544-12644583-12644705-12651840-12651901__0:-3:0	0,0,0,0	0,0,2,0	2,0,1,0	0,0,0,0	1	1	1	1.0
ENSG00000006788.14;MYH13;chr17-10357734-10357827-10355083-10355147-10359959-10360071__0:-2:0	1,2,1,0	0,0,0,0	4,4,0,1	6,0,0,6	1	1	1	1.0
ENSG00000007047.15;MARK4;chr19-45263318-45263367-45262990-45263166-45264683-45264749__0:0:0	56,67,36,44	4,9,1,4	59,103,65,29	25,18,4,7	1	1	1	1.0
ENSG00000007047.15;MARK4;chr19-45278515-45278615-45277922-45278042-45280373-45280483__0:-60:0	2,1,0,2	0,0,7,0	0,0,1,0	0,0,0,0	1	1	1	1.0
ENSG00000007062.12;PROM1;chr4-15991221-15991293-15987662-15987716-15992247-15992391__-2:0:0	2,2,3,0	0,0,12,12	0,1,0,1	27,47,8,8	1	1	0.153234806013	0.745580008369
ENSG00000007062.12;PROM1;chr4-16079320-16079414-16076427-16076653-16080563-16080688__0:0:0	172,175,86,108	6,9,2,23	164,147,74,79	64,58,22,4	1	1	0.121450127274	0.660756636498
ENSG00000007202.15;KIAA0100;chr17-28616888-28616999-28616617-28616753-28617231-28617318__0:0:0	31,34,23,26	12,10,13,9	47,22,14,15	29,23,16,5	1	1	0.444940187608	1.0
ENSG00000007264.15;MATK;chr19-3779377-3779451-3778508-3778595-3779697-3779797__0:0:0	0,2,0,0	0,0,0,0	5,2,1,0	1,0,0,4	1	1	1	1.0
ENSG00000007314.12;SCN4A;chr17-63971161-63971253-63968022-63968355-63971721-63971850__0:0:0	68,73,19,30	24,16,38,20	61,68,31,20	72,64,24,22	1	1	0.581466165189	1.0
ENSG00000007350.17;TKTL1;chrX-154325338-154325422-154323206-154323337-154327590-154327687__0:-15:0	6,2,0,0	0,0,0,0	0,2,1,1	0,0,0,9	1	1	1	1.0
ENSG00000007372.24;PAX6;chr11-31801668-31801776-31800690-31800856-31802703-31802834__0:-93:0	14,9,10,7	13,18,16,8	26,13,12,9	8,22,16,7	1	1	0.833928212151	1.0
ENSG00000007402.12;CACNA2D2;chr3-50365809-50365862-50365632-50365688-50366010-50366163__0:0:0	9,9,15,10	17,11,10,19	11,10,8,10	18,30,22,13	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50370319-50370380-50368137-50368235-50374736-50374813__0:0:0	85,74,30,40	60,74,28,23	84,70,31,77	104,112,52,64	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50376113-50376188-50375962-50376034-50377466-50377541__0:0:0	4,13,1,3	1,0,0,1	5,4,3,3	0,3,0,3	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50379091-50379199-50378914-50378993-50379431-50379590__0:0:0	0,3,0,0	4,1,0,0	1,0,0,0	5,3,0,1	1	1	1	1.0
ENSG00000007516.14;BAIAP3;chr16-1347544-1347625-1347297-1347369-1347700-1347821__0:0:0	0,1,0,2	3,8,0,4	0,0,0,1	11,5,3,5	1	1	1	1.0
ENSG00000007541.17;PIGQ;chr16-578378-578462-576133-576254-579068-579180__0:0:0	5,4,5,3	1,5,0,3	5,1,0,6	10,5,3,2	1	1	0.0589998549029	0.437160829661
ENSG00000007866.22;TEAD3;chr6-35477310-35477372-35476301-35476435-35478274-35478324__0:0:0	96,103,73,63	116,104,69,72	95,78,31,41	211,172,110,112	1	1	0.00120990145548	0.034484677874
ENSG00000007866.22;TEAD3;chr6-35478274-35478324-35477310-35477372-35478433-35478571__0:0:0	25,23,9,9	8,1,0,1	32,33,7,11	4,9,1,9	1	1	0.79772382962	1.0
ENSG00000007923.16;DNAJC11;chr1-6638294-6638364-6637446-6637504-6639901-6640057__0:0:0	7,2,12,5	5,4,2,7	8,23,0,14	4,2,0,1	1	1	1	1.0
ENSG00000007923.16;DNAJC11;chr1-6645040-6645126-6644557-6644674-6645788-6645978__0:0:0	68,47,25,39	9,25,18,10	85,100,36,38	16,30,5,7	1	1	1	1.0
ENSG00000008118.10;CAMK1G;chr1-209607857-209607933-209606319-209606443-209608979-209609092__0:0:0	9,10,4,6	1,1,0,0	8,5,3,8	5,4,0,0	1	1	0.604769816771	1.0
ENSG00000008128.23;CDK11A;chr1-1703823-1703940-1703475-1703624-1704038-1704146__0:0:0	2,4,2,0	8,4,5,1	3,5,7,3	7,3,3,11	1	1	0.459266978462	1.0
ENSG00000008128.23;CDK11A;chr1-1707524-1707584-1705641-1705732-1708179-1708245__0:0:0	0,0,0,1	2,6,5,3	1,1,0,1	7,5,0,1	1	1	1	1.0
ENSG00000008128.23;CDK11A;chr1-1721595-1721711-1719327-1719455-1722707-1722831__0:0:0	52,25,30,29	7,19,5,7	57,59,23,25	21,33,22,33	1	1	0.125759144787	0.671632424967
ENSG00000008226.20;DLEC1;chr3-38092789-38092880-38088295-38088388-38093604-38093767__0:0:0	43,27,15,10	7,2,1,11	55,64,21,26	11,4,3,1	1	1	1	1.0
ENSG00000008256.16;CYTH3;chr7-6187656-6187721-6187049-6187116-6190448-6190531__-2:0:0	0,0,0,0	0,0,1,0	4,2,1,1	0,0,0,0	1	1	1	1.0
ENSG00000008277.15;ADAM22;chr7-88134328-88134419-88132866-88132982-88135979-88136031__0:0:0	135,101,49,55	269,168,160,247	101,73,51,40	488,441,186,192	1	1	0.780608885305	1.0
ENSG00000008277.15;ADAM22;chr7-88165831-88165946-88163011-88163180-88168136-88168227__0:0:0	42,39,25,19	80,75,77,53	75,89,31,47	66,97,43,56	1	1	0.0477450987078	0.392459568671
ENSG00000008300.17;CELSR3;chr3-48642966-48643083-48642735-48642884-48643553-48643677__0:0:0	1,1,1,1	3,7,4,0	11,7,0,0	6,8,2,3	1	1	0.17708567537	0.799464244947
ENSG00000008323.16;PLEKHG6;chr12-6317898-6317994-6317566-6317696-6318300-6318363__0:0:0	0,1,0,0	4,0,0,3	0,0,0,0	1,3,3,1	1	1	1	1.0
ENSG00000008382.16;MPND;chr19-4359162-4359255-4357514-4357585-4359915-4360038__0:0:0	0,1,0,2	5,2,12,4	1,2,1,2	10,14,0,0	1	1	0.320207444709	1.0
ENSG00000008394.13;MGST1;chr12-16357604-16357699-16354230-16354270-16363794-16363806__0:-8:0	0,1,0,0	0,0,3,0	2,2,1,0	0,0,0,0	1	1	1	1.0
ENSG00000008838.20;MED24;chr17-40027382-40027465-40026855-40027034-40027908-40027946__0:0:0	23,37,25,25	13,16,8,13	45,42,22,14	43,45,18,17	1	1	0.0771333726377	0.506698346151
ENSG00000008838.20;MED24;chr17-40029747-40029859-40028825-40028968-40031158-40031245__0:0:0	5,3,3,1	0,2,0,0	3,2,2,3	0,4,3,1	1	1	0.114775503924	0.641157716421
ENSG00000008838.20;MED24;chr17-40031537-40031620-40031158-40031245-40032042-40032090__0:-4:0	0,0,1,0	8,8,3,1	3,4,1,0	14,5,4,9	1	1	1	1.0
ENSG00000008838.20;MED24;chr17-40032042-40032090-40031537-40031620-40032648-40032762__0:0:0	54,32,29,23	2,3,0,1	28,51,49,20	7,2,0,12	1	1	1	1.0
ENSG00000008869.12;HEATR5B;chr2-37061938-37062050-37060580-37060733-37064739-37064990__0:0:0	28,30,10,17	25,22,9,18	24,19,18,17	39,55,23,24	1	1	0.190373560116	0.832008397841
ENSG00000009335.18;UBE3C;chr7-157169047-157169122-157163809-157163863-157170303-157170450__0:0:0	96,85,65,38	90,121,73,67	94,82,44,44	211,195,85,101	1	1	0.323742598225	1.0
ENSG00000009335.18;UBE3C;chr7-157216866-157216971-157207702-157207935-157225406-157225539__0:0:0	5,3,3,1	1,0,0,0	15,9,3,4	4,0,2,0	1	1	1	1.0
ENSG00000009724.17;MASP2;chr1-11030175-11030250-11026522-11027648-11030747-11030882__0:0:0	12,13,5,2	12,10,7,11	9,11,4,2	27,19,13,18	1	1	0.379520668076	1.0
ENSG00000009780.16;FAM76A;chr1-27727471-27727536-27725960-27726161-27732602-27732657__0:-20:0	0,1,0,0	5,9,1,7	3,1,1,1	4,1,8,3	1	1	1	1.0
ENSG00000009830.13;POMT2;chr14-77306336-77306441-77304691-77304800-77320433-77320860__0:0:0	5,11,1,3	18,15,3,4	8,20,9,2	11,17,4,10	1	1	0.67554136751	1.0
ENSG00000010219.13;DYRK4;chr12-4564380-4564498-4563056-4563176-4567954-4568048__0:0:0	210,214,99,85	0,0,27,26	214,171,86,97	91,32,37,15	1	1	0.106484274164	0.613210697998
ENSG00000010270.14;STARD3NL;chr7-38179089-38179145-38178350-38178420-38201713-38201966__0:0:0	294,263,146,210	0,9,28,12	392,369,236,172	95,100,35,35	1	1	0.0347894350652	0.320309828174
ENSG00000010270.14;STARD3NL;chr7-38215027-38215105-38214356-38214434-38217024-38217078__0:0:0	1,6,4,14	3,1,1,5	11,12,7,3	2,8,0,0	1	1	1	1.0
ENSG00000010292.13;NCAPD2;chr12-6526286-6526371-6526067-6526200-6526447-6526615__0:-2:0	1,0,0,1	29,6,2,0	0,1,1,0	9,0,0,22	1	1	1	1.0
ENSG00000010295.20;IFFO1;chr12-6550694-6550790-6549755-6549896-6550940-6551001__0:0:0	51,61,30,21	31,18,10,18	61,53,35,22	33,60,28,15	1	1	0.74523966061	1.0
ENSG00000010310.9;GIPR;chr19-45669544-45669592-45668220-45668298-45672850-45672954__0:0:0	0,0,0,0	5,3,0,3	0,0,2,0	3,11,1,1	1	1	1	1.0
ENSG00000010310.9;GIPR;chr19-45672850-45672954-45669476-45669592-45674681-45674826__0:10:0	2,2,11,1	0,0,0,2	17,8,0,2	0,2,0,4	1	1	1	1.0
ENSG00000010310.9;GIPR;chr19-45674073-45674177-45672850-45672954-45674681-45674826__0:0:0	154,153,46,68	170,128,85,92	126,175,62,42	260,288,120,98	1	1	0.720372009386	1.0
ENSG00000010327.10;STAB1;chr3-52502631-52502727-52502158-52502228-52502998-52503109__0:0:0	10,10,1,0	1,2,2,0	13,8,2,4	10,5,7,3	1	1	1	1.0
ENSG00000010327.10;STAB1;chr3-52516541-52516587-52516177-52516451-52516691-52516768__0:0:0	0,1,3,0	0,1,1,0	0,0,0,0	2,0,0,0	1	1	1	1.0
ENSG00000010671.16;BTK;chrX-101358616-101358696-101358309-101358437-101359292-101359347__0:0:0	36,51,28,17	9,9,2,10	45,60,27,26	24,29,12,13	1	1	0.311536347521	1.0
ENSG00000010671.16;BTK;chrX-101371632-101371701-101369997-101370079-101374535-101374634__0:-2:0	0,1,0,1	0,0,0,1	3,2,0,0	0,0,0,0	1	1	1	1.0
ENSG00000010810.17;FYN;chr6-111694627-111694700-111694374-111694528-111696276-111696815__0:0:0	0,0,1,0	0,0,0,5	0,0,0,0	4,9,4,0	1	1	1	1.0
