ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000002746.15;HECW1;chr7-43552221-43552336-43550444-43550591-43554591-43554790__0:0:0	10,45,11	9,0,0	50,32,46	0,1,0	1	1	1	1.0
ENSG00000002822.16;MAD1L1;chr7-2002064-2002121-1980452-1980541-2014501-2014642__0:0:0	29,38,26	0,18,11	51,45,34	0,2,0	1	1	0.0789853898484	0.390711131258
ENSG00000002834.18;LASP1;chr17-38898411-38898519-38878085-38878180-38914324-38914475__0:0:0	39,52,26	1,10,2	31,34,14	7,5,6	1	1	1	1.0
ENSG00000002933.9;TMEM176A;chr7-150803399-150803456-150801535-150802325-150803619-150803832__0:0:0	17,34,12	6,2,11	24,22,13	15,5,21	1	1	0.537351487315	1.0
ENSG00000002933.9;TMEM176A;chr7-150804361-150804472-150803619-150803832-150804826-150804936__11:0:0	4,6,3	1,0,0	4,0,1	5,1,0	1	1	0.764672785482	1.0
ENSG00000003147.19;ICA1;chr7-8235909-8235940-8232589-8232755-8262093-8262273__-4:0:0	1,0,0	0,0,0	0,0,0	0,6,0	1	1	1	1.0
ENSG00000003393.16;ALS2;chr2-201727704-201727775-201727211-201727278-201728511-201728640__0:-2:0	0,1,0	0,0,0	0,0,0	8,1,0	1	1	1	1.0
ENSG00000003400.15;CASP10;chr2-201203729-201203766-201195841-201195948-201208074-201208160__0:0:0	23,40,26	2,0,4	37,36,21	15,32,11	1	1	2.22144343632e-05	0.000671811262373
ENSG00000003402.20;CFLAR;chr2-201142644-201142762-201140356-201140439-201145377-201145432__-21:-20:0	0,0,0	0,0,5	1,1,5	16,7,7	1	1	1	1.0
ENSG00000003402.20;CFLAR;chr2-201142644-201142762-201140356-201140439-201145377-201145432__-21:0:0	49,53,17	0,0,5	40,68,31	16,7,7	1	1	0.176003294587	0.65618669264
ENSG00000003402.20;CFLAR;chr2-201142644-201142762-201140356-201140439-201145377-201145432__0:0:0	25,37,30	0,0,5	40,37,17	16,7,7	1	1	0.0141764029023	0.115641128729
ENSG00000003402.20;CFLAR;chr2-201145377-201145432-201140185-201140439-201149002-201149052__0:0:0	32,64,38	2,10,5	29,48,52	24,22,4	1	1	0.36653496467	1.0
ENSG00000003509.16;NDUFAF7;chr2-37243910-37243973-37241577-37242693-37246051-37246195__-48:0:0	352,346,293	19,38,12	259,304,124	119,131,53	1	1	8.29003532488e-13	2.018412838e-10
ENSG00000003509.16;NDUFAF7;chr2-37243910-37243973-37241577-37242693-37246051-37246195__0:0:0	8,1,15	19,38,12	15,14,7	119,131,53	1	1	0.751789895137	1.0
ENSG00000003756.17;RBM5;chr3-50093719-50093783-50092042-50092208-50099981-50100051__-2:0:0	0,0,0	8,0,0	2,0,0	1,4,1	1	1	1	1.0
ENSG00000003756.17;RBM5;chr3-50104247-50104308-50100531-50103166-50105076-50105142__0:0:0	53,42,25	35,94,62	26,11,31	85,68,72	1	1	0.359322423998	1.0
ENSG00000003756.17;RBM5;chr3-50106766-50106864-50105548-50105709-50107481-50107569__0:0:0	159,201,172	6,61,22	270,254,183	154,110,64	1	1	0.00612207167228	0.0609449477286
ENSG00000003756.17;RBM5;chr3-50110378-50110463-50109602-50109688-50110678-50110770__0:0:0	45,25,24	52,31,49	14,19,8	36,57,44	1	1	0.10342913553	0.466205968999
ENSG00000003756.17;RBM5;chr3-50110678-50110770-50109602-50109688-50113382-50113489__0:-4:0	2,26,14	0,0,0	15,15,12	5,16,14	1	1	1.20088226252e-07	8.0235691633e-06
ENSG00000003756.17;RBM5;chr3-50110678-50110770-50109602-50109688-50113382-50113489__0:0:0	157,134,93	0,0,0	70,59,49	5,16,14	1	1	0.103934387437	0.467354736234
ENSG00000004142.12;POLDIP2;chr17-28352911-28353019-28351663-28351800-28353694-28353791__0:-2:0	0,0,9	0,0,0	1,1,1	0,3,0	1	1	1	1.0
ENSG00000004399.13;PLXND1;chr3-129556616-129556691-129555213-129556428-129557082-129557223__0:0:0	2,9,12	0,0,0	6,1,12	4,1,3	1	1	0.122537331236	0.524351731667
ENSG00000004399.13;PLXND1;chr3-129566526-129566631-129565886-129566017-129567491-129567604__-47:0:0	0,0,0	2,8,0	12,3,3	6,8,2	1	1	1	1.0
ENSG00000004399.13;PLXND1;chr3-129575468-129575562-129573593-129573745-129578328-129578433__0:0:0	39,48,37	9,21,7	20,30,20	31,18,24	1	1	0.00803805598396	0.0749783598764
ENSG00000004455.17;AK2;chr1-33021366-33021461-33014364-33014594-33021592-33021690__0:-4:0	0,0,0	0,0,12	1,1,0	0,0,0	1	1	1	1.0
ENSG00000004455.17;AK2;chr1-33021366-33021461-33014364-33014594-33021592-33021690__0:0:0	29,28,8	0,0,12	28,16,29	0,0,0	1	1	1	1.0
ENSG00000004468.13;CD38;chr4-15838091-15838165-15834216-15834302-15840025-15840118__0:0:0	8,1,1	26,28,24	14,28,10	69,37,36	1	1	0.210556907565	0.736192308949
ENSG00000004534.15;RBM6;chr3-49972058-49972148-49962575-49962685-49975322-49975392__0:0:0	0,3,0	8,1,11	14,6,9	13,3,7	1	1	0.00309442989183	0.036227779459
ENSG00000004534.15;RBM6;chr3-49999439-49999513-49975322-49975392-50048244-50048319__0:0:0	41,109,74	5,34,0	116,101,73	2,0,0	1	1	1	1.0
ENSG00000004534.15;RBM6;chr3-50059648-50059746-50058401-50058562-50060955-50060998__0:13:0	2,0,0	0,1,8	1,0,0	0,0,0	1	1	1	1.0
ENSG00000004534.15;RBM6;chr3-50070454-50070552-50068689-50068764-50075200-50075330__0:0:0	42,33,49	2,22,0	69,64,55	0,7,0	1	1	1	1.0
ENSG00000004660.15;CAMKK1;chr17-3882527-3882564-3880345-3880434-3883041-3883175__0:0:0	1,0,0	0,0,0	4,1,2	2,10,0	1	1	1	1.0
ENSG00000004660.15;CAMKK1;chr17-3883428-3883480-3883041-3883175-3883883-3883937__0:0:0	0,0,0	0,0,17	3,0,0	0,3,0	1	1	1	1.0
ENSG00000004660.15;CAMKK1;chr17-3884379-3884427-3883883-3883937-3885327-3885730__0:0:0	7,14,1	5,10,2	15,9,9	0,7,12	1	1	0.776962372206	1.0
ENSG00000004766.17;VPS50;chr7-93253859-93253931-93239865-93239934-93256508-93256562__0:0:0	3,0,0	0,0,0	0,2,0	0,3,0	1	1	1	1.0
ENSG00000004766.17;VPS50;chr7-93256508-93256562-93253859-93253931-93257393-93257450__0:0:0	174,185,228	59,31,24	237,188,105	69,85,54	1	1	0.398985833433	1.0
ENSG00000004766.17;VPS50;chr7-93257393-93257464-93253859-93253931-93258158-93258231__0:0:0	123,188,75	1,51,21	167,144,79	84,131,57	1	1	0.000127068193124	0.00284763587243
ENSG00000004766.17;VPS50;chr7-93258356-93258392-93258158-93258276-93259549-93259572__0:0:0	94,117,133	8,68,17	73,103,82	59,25,34	1	1	0.552416219077	1.0
ENSG00000004766.17;VPS50;chr7-93296741-93296836-93294544-93294636-93297144-93297243__0:-4:0	2,5,0	0,1,0	1,0,0	0,6,1	1	1	1	1.0
ENSG00000004766.17;VPS50;chr7-93296741-93296836-93294544-93294636-93297144-93297243__0:-80:0	0,1,1	0,1,0	2,1,1	0,6,1	1	1	1	1.0
ENSG00000004777.18;ARHGAP33;chr19-35777644-35777742-35775542-35775664-35777823-35777908__0:0:0	0,0,0	0,11,2	0,3,1	17,18,3	1	1	1	1.0
ENSG00000004777.18;ARHGAP33;chr19-35778279-35778360-35777823-35777908-35778463-35778549__0:0:0	25,52,39	56,153,47	29,20,16	106,63,61	1	1	0.84499885394	1.0
ENSG00000004777.18;ARHGAP33;chr19-35780581-35780648-35780420-35780498-35780756-35780816__0:0:0	18,13,21	4,0,5	31,6,25	1,0,1	1	1	1	1.0
ENSG00000004777.18;ARHGAP33;chr19-35782761-35782869-35782596-35782679-35784171-35784317__0:0:0	40,66,21	12,36,27	37,16,18	40,18,14	1	1	0.717415590869	1.0
ENSG00000004799.8;PDK4;chr7-95589639-95589716-95587726-95587825-95591987-95592065__12:0:0	2,0,0	10,0,0	5,11,0	0,0,0	1	1	1	1.0
ENSG00000004846.17;ABCB5;chr7-20647967-20648078-20647342-20647648-20650021-20650147__0:0:0	4,14,10	1,0,3	7,4,11	24,12,10	1	1	6.37867925024e-06	0.000231973993493
ENSG00000004846.17;ABCB5;chr7-20699824-20699929-20698406-20698550-20704723-20704807__0:0:0	55,86,38	17,64,17	57,52,39	86,89,41	1	1	0.00560841993224	0.0569363620683
ENSG00000004846.17;ABCB5;chr7-20704723-20704807-20700057-20700135-20723015-20723219__0:0:0	69,102,67	15,19,38	48,37,33	54,70,29	1	1	0.000215114892624	0.00437694820474
ENSG00000004848.8;ARX;chrX-25010259-25010305-25007110-25007439-25012921-25013798__0:0:0	1,7,18	0,0,0	10,10,6	12,0,2	1	1	0.182184260247	0.671906777522
ENSG00000004897.12;CDC27;chr17-47123885-47123960-47122443-47122600-47129392-47129521__0:0:0	108,43,73	0,0,0	95,85,72	3,12,14	1	1	1	1.0
ENSG00000004939.16;SLC4A1;chr17-44255206-44255296-44254495-44254662-44255672-44255846__0:0:0	70,38,34	0,20,9	47,45,37	30,17,10	1	1	0.428974966835	1.0
ENSG00000005001.10;PRSS22;chr16-2856821-2856848-2856081-2856253-2858022-2858154__0:0:0	28,41,8	7,0,6	19,20,21	9,8,12	1	1	0.272729865349	0.864276310553
ENSG00000005020.13;SKAP2;chr7-26725922-26725986-26725427-26725565-26726881-26727006__0:0:0	32,64,60	0,0,0	43,61,32	3,21,1	1	1	0.789494837762	1.0
ENSG00000005020.13;SKAP2;chr7-26854136-26854162-26844028-26844137-26854784-26854890__0:0:0	0,0,0	28,23,12	2,6,1	19,17,24	1	1	1	1.0
ENSG00000005100.13;DHX33;chr17-5455159-5455271-5453820-5453980-5455996-5456182__0:0:0	153,190,172	18,6,0	175,157,101	49,28,17	1	1	0.0958596669135	0.443057952128
ENSG00000005156.12;LIG3;chr17-34998218-34998296-34997717-34997825-34998603-34998727__0:0:0	42,98,16	2,17,13	37,26,16	4,2,0	1	1	0.634087288597	1.0
ENSG00000005189.20;REXO5;chr16-20814984-20815053-20813189-20813302-20821761-20821834__-58:0:0	0,0,0	8,4,2	0,4,3	1,11,5	1	1	0.326354511604	0.957533202449
ENSG00000005189.20;REXO5;chr16-20843933-20844026-20839852-20840468-20844628-20844662__-48:0:0	0,5,0	0,0,0	0,1,0	6,1,0	1	1	1	1.0
ENSG00000005189.20;REXO5;chr16-20843933-20844026-20839852-20840468-20844628-20844662__0:0:0	16,51,9	0,0,0	19,14,22	6,1,0	1	1	1	1.0
ENSG00000005189.20;REXO5;chr16-20846220-20846339-20844628-20844845-20849398-20849480__0:0:0	39,1,3	8,6,14	28,8,9	4,7,2	1	1	0.0935525279158	0.436750751872
ENSG00000005206.17;SPPL2B;chr19-2340897-2341014-2340075-2340172-2343210-2343292__15:0:0	0,0,0	0,1,0	0,0,1	0,0,0	1	1	1	1.0
ENSG00000005206.17;SPPL2B;chr19-2343210-2343292-2340897-2341014-2343964-2343972__0:0:0	16,15,28	5,2,0	6,17,26	16,9,0	1	1	0.379002862939	1.0
ENSG00000005206.17;SPPL2B;chr19-2344552-2344652-2344361-2344424-2345252-2345330__0:0:0	124,254,50	59,69,25	77,121,103	77,88,51	1	1	0.356882232709	1.0
ENSG00000005243.10;COPZ2;chr17-48028471-48028510-48026166-48026475-48029124-48029176__0:0:0	2,43,7	17,31,22	19,23,10	23,23,9	1	1	0.43902298312	1.0
ENSG00000005243.10;COPZ2;chr17-48032155-48032233-48029124-48029176-48032685-48032741__0:0:0	7,11,9	0,18,0	7,2,0	5,9,2	1	1	0.0113379477597	0.0981142286555
ENSG00000005249.13;PRKAR2B;chr7-107150921-107151023-107146307-107146461-107153176-107153251__0:0:0	81,47,9	5,33,15	39,12,24	45,63,18	1	1	0.0945167978114	0.438686203735
ENSG00000005302.19;MSL3;chrX-11759792-11759875-11758158-11758365-11760402-11760498__0:0:0	29,35,6	0,5,16	27,37,24	7,8,3	1	1	1	1.0
ENSG00000005302.19;MSL3;chrX-11768574-11768682-11765466-11765729-11772155-11772255__-2:0:0	7,36,2	0,3,0	20,25,7	1,3,2	1	1	1	1.0
ENSG00000005302.19;MSL3;chrX-11768574-11768682-11765466-11765729-11772155-11772255__0:0:0	0,3,1	0,3,0	4,4,0	1,3,2	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58305060-58305171-58301230-58302447-58305386-58305458__0:0:0	10,6,0	4,6,1	7,3,5	5,8,0	1	1	0.948945486614	1.0
ENSG00000005379.17;TSPOAP1;chr17-58306341-58306386-58305832-58305865-58306799-58306968__-27:0:0	0,6,7	12,16,0	2,2,0	16,15,2	1	1	0.314455271446	0.93619688587
ENSG00000005379.17;TSPOAP1;chr17-58316424-58316540-58316022-58316132-58318279-58318452__0:0:0	34,21,9	0,0,0	45,12,11	0,9,2	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58322949-58323039-58322653-58322776-58323297-58323381__0:0:0	1,0,0	1,0,0	2,0,0	0,0,0	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58323297-58323381-58322949-58323039-58323467-58323545__0:-11:0	0,10,0	1,0,5	1,2,0	8,19,12	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58323297-58323381-58322949-58323039-58323467-58323545__0:0:0	66,53,31	1,0,5	46,35,18	8,19,12	1	1	0.0011287195447	0.0167673797928
ENSG00000005436.14;GCFC2;chr2-75673443-75673520-75671949-75672016-75687826-75687892__0:0:0	139,118,124	52,52,35	128,166,103	113,97,49	1	1	0.545708872483	1.0
ENSG00000005436.14;GCFC2;chr2-75696199-75696315-75694240-75694427-75701189-75701287__0:0:0	3,13,11	10,0,0	43,60,22	5,0,0	1	1	1	1.0
ENSG00000005469.12;CROT;chr7-87377348-87377450-87375827-87375953-87381909-87381993__0:0:0	52,98,56	22,30,2	63,59,25	44,44,30	1	1	0.00615780920072	0.0611488328982
ENSG00000005469.12;CROT;chr7-87381909-87381993-87377348-87377450-87382073-87382181__-24:0:0	0,0,0	5,0,3	0,1,0	2,4,0	1	1	1	1.0
ENSG00000005469.12;CROT;chr7-87382073-87382181-87381909-87381993-87382412-87382543__0:-4:0	8,0,4	7,27,37	1,4,3	59,19,21	1	1	1	1.0
ENSG00000005469.12;CROT;chr7-87382073-87382181-87381909-87381993-87382412-87382543__0:0:0	17,28,21	7,27,37	11,9,7	59,19,21	1	1	0.0244137599444	0.172837372179
ENSG00000005469.12;CROT;chr7-87392565-87392644-87391588-87391712-87392729-87392823__0:0:0	87,88,77	0,9,0	85,72,50	31,19,12	1	1	0.000264323249355	0.00515897211547
ENSG00000005471.19;ABCB4;chr7-87422120-87422225-87419997-87420075-87423905-87424052__0:0:0	119,108,71	195,355,227	68,63,79	338,318,304	1	1	0.986723753003	1.0
ENSG00000005471.19;ABCB4;chr7-87448633-87448706-87447033-87447205-87449967-87450092__0:0:0	155,179,106	0,0,6	134,142,77	26,17,24	1	1	0.0154653510187	0.123897600469
ENSG00000005471.19;ABCB4;chr7-87475385-87475471-87472620-87472675-87475770-87475848__0:0:0	3,7,1	13,0,0	13,6,4	3,0,0	1	1	1	1.0
ENSG00000005483.21;KMT2E;chr7-105068474-105068545-105066726-105066807-105073618-105073677__0:0:0	0,0,3	0,0,0	1,1,0	1,0,0	1	1	1	1.0
ENSG00000005483.21;KMT2E;chr7-105081687-105081797-105078845-105078963-105090008-105090106__0:0:0	15,29,2	54,48,31	29,25,18	49,28,31	1	1	0.245060971051	0.811316167123
ENSG00000005700.15;IBTK;chr6-82210813-82210910-82204856-82204958-82211366-82211404__0:0:0	146,222,114	15,49,17	158,161,122	76,45,50	1	1	0.187066134288	0.683245618878
ENSG00000005700.15;IBTK;chr6-82224067-82224185-82223439-82223620-82225476-82225647__0:0:0	65,45,25	0,0,0	49,44,49	8,16,5	1	1	0.125468573089	0.532768564122
ENSG00000005700.15;IBTK;chr6-82227191-82227302-82225476-82225647-82231717-82231842__0:0:0	1,13,11	3,0,0	8,11,7	0,0,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30499372-30499489-30496435-30496566-30504174-30504264__-35:0:0	4,17,0	9,13,4	8,12,3	5,2,0	1	1	0.0144037281604	0.116964135118
ENSG00000005844.19;ITGAL;chr16-30499372-30499489-30496435-30496566-30504174-30504264__0:0:0	0,0,0	9,13,4	0,3,0	5,2,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30510360-30510471-30499337-30499489-30510892-30510960__0:0:0	5,2,11	0,0,0	13,2,1	0,0,2	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30510880-30510960-30510360-30510471-30511049-30511136__0:0:0	45,45,26	15,3,0	21,42,27	6,7,13	1	1	0.856297615526	1.0
ENSG00000005844.19;ITGAL;chr16-30519856-30519967-30518623-30518719-30521491-30521779__0:0:0	31,50,25	5,32,19	47,52,31	6,22,7	1	1	0.761436341528	1.0
ENSG00000005882.12;PDK2;chr17-50105370-50105442-50097422-50097564-50105884-50106039__0:0:0	25,20,26	6,18,19	50,45,28	19,1,1	1	1	0.0357022119455	0.22793208034
ENSG00000005882.12;PDK2;chr17-50108318-50108417-50108000-50108232-50108611-50108719__0:0:0	2,9,0	19,51,11	0,10,6	14,24,7	1	1	0.81245575695	1.0
ENSG00000005884.18;ITGA3;chr17-50075458-50075526-50074447-50074534-50075598-50075700__-68:0:0	0,11,0	0,11,0	0,0,3	2,1,1	1	1	1	1.0
ENSG00000005884.18;ITGA3;chr17-50078045-50078125-50076583-50077447-50078206-50078284__0:0:0	19,0,0	2,1,44	3,1,3	17,16,11	1	1	1	1.0
ENSG00000005884.18;ITGA3;chr17-50080261-50080375-50079434-50079557-50081309-50081408__0:0:0	0,4,0	0,5,0	6,4,2	3,4,0	1	1	1	1.0
ENSG00000005884.18;ITGA3;chr17-50081309-50081408-50080261-50080375-50087743-50087869__0:0:0	77,89,72	0,19,4	61,53,42	18,13,5	1	1	0.926929057697	1.0
ENSG00000005893.16;LAMP2;chrX-120442598-120442662-120441729-120441894-120446304-120446427__-2:0:0	1,1,0	3,15,1	3,0,2	26,0,0	1	1	1	1.0
ENSG00000005961.19;ITGA2B;chr17-44376307-44376388-44376084-44376184-44377008-44377088__0:0:0	7,0,2	10,24,13	0,0,1	35,33,34	1	1	1	1.0
ENSG00000005961.19;ITGA2B;chr17-44377008-44377088-44376307-44376388-44377697-44377790__0:0:0	9,41,36	2,0,3	39,28,15	2,7,11	1	1	0.320606365866	0.948026028338
ENSG00000005961.19;ITGA2B;chr17-44384084-44384138-44380599-44381061-44384310-44384354__0:0:0	6,1,7	6,1,4	3,0,3	6,5,10	1	1	0.0287032563984	0.194951431756
ENSG00000005961.19;ITGA2B;chr17-44385163-44385209-44384947-44385076-44385285-44385335__0:0:0	146,190,143	36,26,17	120,94,85	42,56,20	1	1	0.356289325839	1.0
ENSG00000006016.12;CRLF1;chr19-18594064-18594107-18593236-18593579-18594246-18594434__0:0:0	9,4,1	0,3,0	5,5,3	7,2,2	1	1	0.0143309885128	0.116571149483
ENSG00000006025.12;OSBPL7;chr17-47808863-47808946-47808537-47808660-47809075-47809115__-44:0:0	7,0,3	5,21,19	2,1,1	27,16,27	1	1	1	1.0
ENSG00000006047.13;YBX2;chr17-7289967-7290071-7289529-7289725-7290250-7290392__0:0:0	17,24,7	0,21,0	20,28,6	6,5,18	1	1	0.393247253009	1.0
ENSG00000006047.13;YBX2;chr17-7291092-7291182-7290250-7290535-7292025-7292059__0:0:0	6,0,10	2,11,35	8,4,11	30,74,19	1	1	1	1.0
ENSG00000006047.13;YBX2;chr17-7293474-7293538-7291092-7292059-7294229-7294639__-2:0:0	0,0,0	0,1,23	0,0,1	8,5,0	1	1	1	1.0
ENSG00000006062.18;MAP3K14;chr17-45267091-45267198-45266536-45266681-45267405-45267759__0:-28:0	0,0,0	0,2,5	0,3,0	0,0,0	1	1	1	1.0
ENSG00000006071.16;ABCC8;chr11-17397683-17397797-17395609-17397313-17398338-17398367__0:0:0	43,20,31	8,35,16	16,24,11	16,30,14	1	1	0.42816503302	1.0
ENSG00000006071.16;ABCC8;chr11-17407353-17407453-17406447-17407129-17408391-17408517__0:0:0	19,17,13	0,10,5	16,5,4	22,51,19	1	1	7.45318462758e-06	0.000263609902837
ENSG00000006071.16;ABCC8;chr11-17412665-17412746-17410245-17410653-17413393-17413478__0:0:0	10,3,4	0,0,0	7,0,4	0,0,2	1	1	1	1.0
ENSG00000006116.4;CACNG3;chr16-24346733-24346817-24256334-24256965-24354832-24354973__-27:0:0	0,13,0	0,0,0	0,0,0	5,4,1	1	1	1	1.0
ENSG00000006116.4;CACNG3;chr16-24346733-24346817-24256334-24256965-24354832-24354973__0:-2:0	6,0,0	0,0,0	5,2,0	5,4,1	1	1	1	1.0
ENSG00000006282.21;SPATA20;chr17-50550207-50550312-50549984-50550115-50550535-50550610__0:0:0	15,37,9	0,0,26	10,11,14	30,18,27	1	1	0.000857261911119	0.013385399297
ENSG00000006283.18;CACNA1G;chr17-50616274-50616384-50615360-50615512-50617437-50617571__105:0:0	0,0,0	0,0,3	1,1,0	0,4,9	1	1	1	1.0
ENSG00000006432.16;MAP3K9;chr14-70765441-70765487-70761001-70761182-70783222-70783445__0:0:0	21,20,29	0,1,0	18,7,4	8,9,1	1	1	0.00117394954583	0.0173495732776
ENSG00000006432.16;MAP3K9;chr14-70765441-70765487-70761001-70761182-70783222-70783445__0:11:0	5,5,0	0,1,0	0,6,0	8,9,1	1	1	1	1.0
ENSG00000006453.14;BAIAP2L1;chr7-98320057-98320129-98317218-98317356-98355041-98355128__0:0:0	37,23,3	4,4,3	40,25,32	3,2,1	1	1	1	1.0
ENSG00000006468.14;ETV1;chr7-13900737-13900839-13891228-13896087-13906429-13906599__0:-2:0	0,0,0	0,0,4	0,2,0	4,4,0	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141555463-141555567-141551403-141551434-141593145-141593185__0:0:0	1,21,0	0,2,2	5,3,3	5,24,0	1	1	0.170345687097	0.644290625368
ENSG00000006530.18;AGK;chr7-141614145-141614178-141611194-141611287-141615470-141615565__0:0:0	0,0,0	2,27,5	0,0,2	5,4,2	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141615470-141615565-141614145-141614178-141621731-141621790__0:0:0	12,12,2	47,31,36	3,4,0	74,63,52	1	1	0.283730907906	0.884605303718
ENSG00000006530.18;AGK;chr7-141633900-141633980-141621731-141621801-141636959-141636981__0:-4:0	0,0,1	13,6,0	0,0,2	6,0,8	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141633900-141633980-141621731-141621801-141636959-141636981__0:-8:0	0,0,2	13,6,0	0,0,0	6,0,8	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141633900-141633980-141621731-141621801-141636959-141636981__0:0:0	49,21,32	13,6,0	15,20,8	6,0,8	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141649262-141649333-141641810-141641908-141651524-141651575__0:0:0	14,16,20	0,15,5	31,54,15	0,1,1	1	1	1	1.0
ENSG00000006555.11;TTC22;chr1-54788041-54788097-54787710-54787826-54800596-54801198__0:0:0	34,22,9	0,14,9	50,29,16	0,1,0	1	1	0.0939912139675	0.437537143223
ENSG00000006576.16;PHTF2;chr7-77893607-77893664-77840129-77840300-77900710-77900780__-16:0:0	0,2,0	0,0,0	1,2,0	0,0,10	1	1	1	1.0
ENSG00000006576.16;PHTF2;chr7-77951616-77951712-77949677-77949833-77953768-77953894__0:0:0	223,263,195	0,0,0	188,185,204	67,20,8	1	1	0.725901911913	1.0
ENSG00000006607.14;FARP2;chr2-241404798-241404841-241403827-241403932-241405255-241405402__0:0:0	160,193,195	48,114,89	109,107,66	72,116,95	1	1	0.0576831511622	0.314585598498
ENSG00000006607.14;FARP2;chr2-241431678-241431774-241417961-241418109-241434157-241434187__0:0:0	17,25,6	1,7,0	18,17,18	11,11,6	1	1	0.068916025626	0.356492152725
