ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000005243.10;COPZ2;chr17-48032155-48032233-48029124-48029176-48032685-48032741__0:0:0	9,9,5,1	22,12,9,11	2,4,5,2	3,4,5,6	1	1	0.941659882034	1.0
ENSG00000005249.13;PRKAR2B;chr7-107150921-107151023-107146307-107146461-107153176-107153251__0:0:0	44,36,15,23	12,8,5,4	10,8,20,4	6,4,5,3	1	1	1	1.0
ENSG00000005302.19;MSL3;chrX-11768574-11768682-11765466-11765729-11772155-11772255__0:0:0	1,4,5,4	3,5,0,0	0,0,0,0	2,0,1,0	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58305060-58305171-58301230-58302447-58305386-58305458__0:0:0	0,1,0,0	23,23,9,10	1,0,2,8	10,5,0,0	1	1	0.0734423731181	0.592544103211
ENSG00000005379.17;TSPOAP1;chr17-58306341-58306386-58305832-58305865-58306799-58306968__0:0:0	0,2,4,1	15,21,21,25	2,2,4,0	11,5,5,8	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58307841-58307941-58305832-58305865-58309966-58310158__0:0:0	1,1,3,1	15,9,6,8	3,1,5,11	4,5,1,0	1	1	0.00118827779683	0.0384841883633
ENSG00000005379.17;TSPOAP1;chr17-58316424-58316540-58316022-58316132-58318279-58318452__0:0:0	32,49,11,33	3,8,0,0	21,26,5,12	5,0,5,0	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58322949-58323039-58322653-58322776-58323297-58323381__0:0:0	0,2,0,1	0,0,0,4	0,0,0,0	1,0,0,0	1	1	1	1.0
ENSG00000005379.17;TSPOAP1;chr17-58323467-58323545-58323297-58323381-58324810-58325002__0:0:0	3,0,0,4	12,13,8,2	0,1,1,2	1,3,1,0	1	1	1	1.0
ENSG00000005469.12;CROT;chr7-87382073-87382181-87381909-87381993-87382412-87382543__0:-4:0	3,1,4,0	6,13,4,10	0,0,0,0	8,4,6,0	1	1	1	1.0
ENSG00000005471.19;ABCB4;chr7-87443662-87443773-87443318-87443444-87444861-87444975__0:0:0	8,5,1,3	8,14,11,16	0,0,0,0	4,3,10,4	1	1	0.0588514409227	0.521835155288
ENSG00000005471.19;ABCB4;chr7-87475385-87475471-87472620-87472675-87475770-87475848__0:0:0	0,6,2,3	1,0,1,0	1,0,2,0	0,0,0,0	1	1	1	1.0
ENSG00000005700.15;IBTK;chr6-82210813-82210910-82204856-82204958-82211366-82211404__0:-2:0	3,3,0,4	55,70,35,46	3,3,0,1	6,5,13,19	1	1	1	1.0
ENSG00000005810.19;MYCBP2;chr13-77056985-77057093-77055557-77055767-77058217-77058406__11:0:0	0,2,1,2	0,0,4,17	1,0,0,0	1,0,2,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30474195-30474287-30472744-30472898-30475305-30475400__0:11:0	44,55,31,9	4,7,1,3	17,2,21,19	5,5,0,2	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30499372-30499489-30496435-30496566-30504174-30504264__-35:0:0	3,9,6,3	3,11,0,0	1,3,0,0	1,0,3,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30499372-30499489-30496435-30496566-30504174-30504264__0:0:0	2,3,0,0	3,11,0,0	0,0,2,0	1,0,3,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30510360-30510471-30499337-30499489-30510892-30510960__0:0:0	4,3,2,2	0,0,0,0	4,1,2,0	0,0,2,0	1	1	1	1.0
ENSG00000005844.19;ITGAL;chr16-30516972-30517086-30513770-30513846-30517648-30517705__0:0:0	31,34,12,18	15,11,0,4	10,9,14,9	5,0,0,0	1	1	0.0277417535554	0.327802781656
ENSG00000005884.18;ITGA3;chr17-50075458-50075526-50074447-50074534-50075598-50075700__-68:0:0	1,1,0,4	7,0,1,7	1,6,0,0	1,1,0,0	1	1	1	1.0
ENSG00000005884.18;ITGA3;chr17-50080261-50080375-50079434-50079557-50081309-50081408__0:0:0	3,4,9,7	0,4,4,5	3,3,3,0	0,0,3,0	1	1	1	1.0
ENSG00000005884.18;ITGA3;chr17-50081309-50081408-50080261-50080375-50087743-50087869__0:0:0	196,169,54,105	13,22,24,34	80,55,40,67	11,2,5,1	1	1	0.877911140472	1.0
ENSG00000005893.16;LAMP2;chrX-120442598-120442662-120441729-120441894-120446304-120446427__-2:0:0	0,1,0,1	14,17,3,1	0,1,0,3	0,0,0,0	1	1	1	1.0
ENSG00000005961.19;ITGA2B;chr17-44384310-44384354-44383937-44384138-44384537-44384585__0:0:0	13,11,6,5	40,40,8,12	13,18,4,5	13,3,10,7	1	1	0.111987593311	0.755667449344
ENSG00000005961.19;ITGA2B;chr17-44385281-44385335-44384947-44385076-44385550-44385809__0:-4:0	13,24,8,16	3,0,0,0	12,6,11,3	3,0,0,2	1	1	1	1.0
ENSG00000006016.12;CRLF1;chr19-18594064-18594107-18593236-18593579-18594246-18594434__0:0:0	0,3,1,2	14,5,1,3	0,0,0,0	0,1,3,1	1	1	1	1.0
ENSG00000006116.4;CACNG3;chr16-24346733-24346817-24256334-24256965-24354832-24354973__0:-2:0	0,1,0,2	0,2,0,0	3,0,0,0	0,0,3,0	1	1	1	1.0
ENSG00000006194.10;ZNF263;chr16-3299105-3299156-3290402-3290553-3300912-3301401__0:-25:0	16,16,12,5	0,0,0,0	4,5,1,2	0,5,0,0	1	1	1	1.0
ENSG00000006283.18;CACNA1G;chr17-50594992-50595061-50591936-50592092-50596561-50596646__0:0:0	28,75,26,23	15,25,10,25	23,14,19,14	7,9,4,2	1	1	1	1.0
ENSG00000006283.18;CACNA1G;chr17-50596561-50596646-50591936-50592092-50596729-50596923__0:0:0	43,33,16,33	3,7,0,2	10,4,5,11	1,5,0,1	1	1	1	1.0
ENSG00000006283.18;CACNA1G;chr17-50602819-50602888-50601050-50601174-50603014-50603199__0:0:0	1,3,0,0	10,17,1,1	0,0,1,0	5,5,0,0	1	1	1	1.0
ENSG00000006468.14;ETV1;chr7-13900737-13900839-13891228-13896087-13906429-13906599__0:-2:0	1,1,0,0	0,0,2,2	2,1,2,0	0,0,0,0	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141555463-141555567-141551403-141551434-141593145-141593185__0:0:0	0,1,5,0	8,5,4,0	2,2,0,0	4,0,3,0	1	1	1	1.0
ENSG00000006530.18;AGK;chr7-141633900-141633980-141621731-141621801-141636959-141636981__0:-8:0	3,0,2,0	11,8,6,8	0,0,0,0	6,6,2,2	1	1	1	1.0
ENSG00000006534.16;ALDH3B1;chr11-68018526-68018637-68015293-68015459-68018772-68018893__0:0:0	1,2,5,3	8,20,25,5	0,0,0,0	9,4,5,5	1	1	0.753190840939	1.0
ENSG00000006607.14;FARP2;chr2-241404798-241404841-241403827-241403932-241405255-241405402__0:0:0	337,288,159,166	65,62,51,70	133,145,111,86	20,9,15,8	1	1	0.409574020341	1.0
ENSG00000006607.14;FARP2;chr2-241436480-241436538-241434961-241435030-241441303-241441556__0:0:0	7,1,9,2	2,3,0,1	1,4,0,0	0,1,0,0	1	1	1	1.0
ENSG00000006704.11;GTF2IRD1;chr7-74536166-74536275-74535112-74535138-74538135-74538173__0:0:0	27,62,21,25	0,0,0,0	15,13,7,4	6,4,5,1	1	1	0.00921162715289	0.15843651749
ENSG00000006704.11;GTF2IRD1;chr7-74559626-74559655-74558860-74559044-74589850-74589928__0:0:0	11,11,7,4	4,16,0,2	11,24,1,5	0,0,0,4	1	1	0.0340217793667	0.375266800672
ENSG00000006712.15;PAF1;chr19-39386481-39386572-39385628-39386403-39386693-39386799__0:0:0	44,60,31,34	15,5,3,6	34,26,7,22	2,9,7,7	1	1	1	1.0
ENSG00000006712.15;PAF1;chr19-39388946-39389015-39388761-39388865-39389092-39389198__0:-27:0	2,1,0,0	0,29,46,6	0,0,0,0	20,9,1,9	1	1	1	1.0
ENSG00000006715.16;VPS41;chr7-38754894-38754936-38754701-38754752-38756837-38756982__0:0:0	12,8,2,5	45,47,22,43	7,6,0,4	9,21,10,9	1	1	1	1.0
ENSG00000006715.16;VPS41;chr7-38771197-38771254-38767536-38767598-38772521-38772637__0:0:0	29,57,9,12	57,46,50,56	17,21,13,21	21,11,14,9	1	1	0.0400776309013	0.414528882244
ENSG00000006715.16;VPS41;chr7-38789800-38789867-38776678-38776776-38795464-38795611__0:0:0	12,19,9,9	2,2,1,1	3,3,4,1	1,3,1,2	1	1	0.344451544071	1.0
ENSG00000006744.19;ELAC2;chr17-13004988-13005101-13003478-13003574-13005752-13005825__0:-22:0	1,0,0,2	0,0,0,0	1,0,0,0	3,0,0,0	1	1	1	1.0
ENSG00000006744.19;ELAC2;chr17-13005920-13005979-13005752-13005825-13010612-13010671__0:13:0	4,7,4,2	0,0,0,0	3,1,2,0	7,0,0,0	1	1	1	1.0
ENSG00000006747.15;SCIN;chr7-12649466-12649544-12644583-12644705-12651840-12651901__0:-3:0	0,0,0,0	0,0,2,0	2,3,0,0	2,0,5,5	1	1	1	1.0
ENSG00000006788.14;MYH13;chr17-10357734-10357827-10355083-10355147-10359959-10360071__0:-2:0	1,2,1,0	0,0,0,0	1,2,0,2	0,0,0,7	1	1	1	1.0
ENSG00000007001.13;UPP2;chr2-158102039-158102125-157995179-157995259-158106098-158106216__0:0:0	25,34,15,9	20,19,12,7	11,7,8,9	2,4,3,7	1	1	0.724476707265	1.0
ENSG00000007047.15;MARK4;chr19-45278515-45278615-45277922-45278042-45280373-45280483__0:-60:0	2,1,0,2	0,0,7,0	1,3,4,0	0,0,2,0	1	1	1	1.0
ENSG00000007062.12;PROM1;chr4-15991221-15991293-15987662-15987716-15992247-15992391__-2:0:0	2,2,3,0	0,0,12,12	0,0,0,0	0,3,8,0	1	1	1	1.0
ENSG00000007202.15;KIAA0100;chr17-28640559-28640627-28639900-28640025-28641888-28641930__-56:0:0	12,19,16,11	25,27,21,10	9,11,7,7	8,3,4,4	1	1	0.0951240985636	0.68447543308
ENSG00000007237.19;GAS7;chr17-10039741-10039795-10019776-10019897-10114441-10114553__0:0:0	271,176,144,83	56,44,40,64	189,179,118,123	29,21,16,23	1	1	0.620871050883	1.0
ENSG00000007312.13;CD79B;chr17-63931334-63931385-63929769-63929888-63932194-63932261__-3:0:0	18,17,11,21	3,0,13,1	5,4,5,15	0,0,2,0	1	1	0.728403099152	1.0
ENSG00000007312.13;CD79B;chr17-63931334-63931385-63929769-63929888-63932194-63932261__0:0:0	27,37,11,23	3,0,13,1	8,8,10,7	0,0,2,0	1	1	1	1.0
ENSG00000007350.17;TKTL1;chrX-154325338-154325422-154323206-154323337-154327590-154327687__0:-15:0	6,2,0,0	0,0,0,0	0,0,0,3	0,1,5,0	1	1	1	1.0
ENSG00000007384.15;RHBDF1;chr16-59248-59349-58973-59093-59418-59494__0:-50:0	0,0,0,0	13,11,7,6	1,0,0,1	8,5,1,1	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50375643-50375705-50368137-50368235-50375808-50375880__0:0:0	40,34,6,22	16,3,5,7	22,19,4,5	1,1,3,0	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50376113-50376188-50375962-50376034-50377466-50377541__0:0:0	4,13,1,3	1,0,0,1	4,1,2,0	0,0,0,0	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50379091-50379199-50378914-50378993-50379431-50379590__0:0:0	0,3,0,0	4,1,0,0	1,0,1,0	1,3,0,0	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50379967-50380018-50379724-50379824-50380747-50380805__0:0:0	34,55,24,30	105,122,69,100	45,21,18,16	56,35,29,26	1	1	1	1.0
ENSG00000007402.12;CACNA2D2;chr3-50380747-50380805-50379724-50379824-50380994-50381126__0:0:0	58,45,24,15	16,9,7,7	11,31,9,5	12,3,5,3	1	1	1	1.0
ENSG00000007516.14;BAIAP3;chr16-1339579-1339603-1339163-1339244-1340921-1340981__-84:0:0	58,55,28,28	53,57,19,37	34,32,17,16	9,10,7,17	1	1	0.151871837376	0.875660032042
ENSG00000007516.14;BAIAP3;chr16-1340921-1340981-1339495-1339603-1341128-1341195__0:0:0	7,5,2,2	31,50,13,16	6,2,2,1	15,3,5,5	1	1	0.85984034914	1.0
ENSG00000007516.14;BAIAP3;chr16-1344797-1344849-1344468-1344525-1344968-1345073__0:0:0	7,3,2,2	42,22,10,18	3,0,0,1	2,3,10,1	1	1	1	1.0
ENSG00000007516.14;BAIAP3;chr16-1347544-1347625-1347297-1347369-1347700-1347821__0:0:0	0,1,0,2	3,8,0,4	0,0,0,2	2,0,0,0	1	1	1	1.0
ENSG00000007541.17;PIGQ;chr16-578378-578462-576133-576254-579068-579180__0:0:0	5,4,5,3	1,5,0,3	3,0,0,0	1,0,1,3	1	1	1	1.0
ENSG00000007545.16;CRAMP1;chr16-1662760-1662835-1662466-1662671-1665056-1665138__0:0:0	52,47,29,30	24,36,26,18	12,20,13,1	11,9,17,12	1	1	0.515640769843	1.0
ENSG00000007866.22;TEAD3;chr6-35478274-35478324-35477310-35477372-35478433-35478571__0:0:0	25,23,9,9	8,1,0,1	17,9,4,2	0,2,1,3	1	1	1	1.0
ENSG00000007923.16;DNAJC11;chr1-6638294-6638364-6637446-6637504-6639901-6640057__0:0:0	7,2,12,5	5,4,2,7	3,1,8,5	2,1,1,0	1	1	1	1.0
ENSG00000007923.16;DNAJC11;chr1-6645040-6645126-6644557-6644674-6645788-6645978__0:0:0	68,47,25,39	9,25,18,10	34,23,8,13	0,0,2,6	1	1	1	1.0
ENSG00000007923.16;DNAJC11;chr1-6667708-6667810-6653808-6654039-6701728-6701802__0:0:0	47,37,18,32	0,1,2,0	25,14,19,5	0,0,0,7	1	1	1	1.0
ENSG00000008128.23;CDK11A;chr1-1703823-1703940-1703475-1703624-1704038-1704146__0:0:0	2,4,2,0	8,4,5,1	3,3,0,1	0,0,0,0	1	1	1	1.0
ENSG00000008128.23;CDK11A;chr1-1707524-1707584-1705641-1705732-1708179-1708245__0:0:0	0,0,0,1	2,6,5,3	0,1,0,0	4,0,3,0	1	1	1	1.0
ENSG00000008128.23;CDK11A;chr1-1721595-1721711-1719327-1719455-1722707-1722831__0:0:0	52,25,30,29	7,19,5,7	19,7,2,8	8,8,7,9	1	1	0.0486498677215	0.465743440147
ENSG00000008277.15;ADAM22;chr7-88165831-88165946-88163011-88163180-88168136-88168227__0:0:0	42,39,25,19	80,75,77,53	31,24,6,20	40,33,14,22	1	1	0.699451199359	1.0
ENSG00000008294.21;SPAG9;chr17-51031680-51031722-51021157-51021365-51041500-51041651__0:0:0	133,168,62,99	25,8,24,22	83,72,77,91	0,4,7,3	1	1	0.611520903051	1.0
ENSG00000008300.17;CELSR3;chr3-48642966-48643083-48642735-48642884-48643553-48643677__0:0:0	1,1,1,1	3,7,4,0	4,1,2,2	2,0,1,1	1	1	0.000507731083541	0.0206113954607
ENSG00000008300.17;CELSR3;chr3-48649120-48649215-48648718-48648928-48650479-48650581__0:0:0	41,42,18,39	26,39,18,25	47,30,17,23	5,6,4,8	1	1	0.000453604372216	0.0189167521984
ENSG00000008300.17;CELSR3;chr3-48655735-48655851-48655305-48655394-48656697-48657348__0:0:0	60,26,25,29	10,11,4,8	23,17,15,14	11,6,7,9	1	1	0.608723288015	1.0
ENSG00000008311.16;AASS;chr7-122079596-122079712-122077837-122078014-122081499-122081595__0:0:0	12,13,10,7	0,0,0,0	5,6,4,11	1,1,1,0	1	1	1	1.0
ENSG00000008311.16;AASS;chr7-122101370-122101438-122098449-122098576-122101620-122101680__0:0:0	18,13,19,17	157,146,136,123	52,27,18,19	25,31,16,17	1	1	9.32587340685e-15	7.74301834771e-12
ENSG00000008323.16;PLEKHG6;chr12-6317898-6317994-6317566-6317696-6318300-6318363__0:0:0	0,1,0,0	4,0,0,3	0,0,0,0	1,1,0,0	1	1	1	1.0
ENSG00000008394.13;MGST1;chr12-16357604-16357699-16354230-16354270-16363794-16363806__0:-8:0	0,1,0,0	0,0,3,0	0,0,2,3	0,0,0,0	1	1	1	1.0
ENSG00000008838.20;MED24;chr17-40027382-40027465-40026855-40027034-40027908-40027946__0:0:0	23,37,25,25	13,16,8,13	25,11,6,5	7,4,9,11	1	1	0.900728151712	1.0
ENSG00000008838.20;MED24;chr17-40029747-40029859-40028825-40028968-40031158-40031245__0:0:0	5,3,3,1	0,2,0,0	2,1,0,0	0,1,2,0	1	1	1	1.0
ENSG00000008838.20;MED24;chr17-40035721-40035795-40035116-40035349-40036115-40036154__0:0:0	32,33,18,23	12,4,7,10	13,7,19,15	4,0,3,0	1	1	0.306373413244	1.0
ENSG00000009413.16;REV3L;chr6-111322568-111322678-111315266-111315381-111329531-111329738__0:0:0	1,2,1,1	4,5,1,23	1,1,0,7	0,1,0,0	1	1	1	1.0
ENSG00000009790.15;TRAF3IP3;chr1-209763362-209763392-209763067-209763092-209763491-209763587__0:0:0	7,9,13,9	5,3,0,1	7,2,4,2	1,0,1,0	1	1	1	1.0
ENSG00000009830.13;POMT2;chr14-77306336-77306441-77304691-77304800-77320433-77320860__0:0:0	5,11,1,3	18,15,3,4	4,9,3,5	3,4,5,2	1	1	0.102353706705	0.716868407467
ENSG00000009830.13;POMT2;chr14-77308965-77309027-77306336-77306441-77311948-77312033__0:0:0	47,26,14,32	363,370,181,278	64,61,18,43	113,106,68,90	1	1	2.34671978716e-06	0.000293597148166
ENSG00000010270.14;STARD3NL;chr7-38217024-38217078-38214356-38214434-38217187-38217269__0:0:0	25,24,9,12	10,13,3,5	10,14,4,4	4,0,2,0	1	1	0.100071886431	0.707396701838
ENSG00000010292.13;NCAPD2;chr12-6509724-6509792-6495075-6495225-6510074-6510133__0:0:0	3,2,3,2	0,0,0,14	0,1,0,0	0,1,0,0	1	1	1	1.0
ENSG00000010292.13;NCAPD2;chr12-6526286-6526371-6526067-6526200-6526447-6526615__0:-2:0	1,0,0,1	29,6,2,0	0,0,0,0	0,0,2,0	1	1	1	1.0
ENSG00000010310.9;GIPR;chr19-45672850-45672954-45669476-45669592-45674681-45674826__0:10:0	2,2,11,1	0,0,0,2	3,0,2,0	0,1,0,0	1	1	1	1.0
ENSG00000010310.9;GIPR;chr19-45674073-45674177-45672850-45672954-45674681-45674826__0:0:0	154,153,46,68	170,128,85,92	69,72,68,43	62,26,44,71	1	1	0.885940580138	1.0
ENSG00000010319.7;SEMA3G;chr3-52442558-52442621-52442184-52442304-52444912-52445085__0:0:0	2,2,1,3	4,7,7,5	2,0,0,0	9,2,1,0	1	1	1	1.0
ENSG00000010327.10;STAB1;chr3-52502631-52502727-52502158-52502228-52502998-52503109__0:0:0	10,10,1,0	1,2,2,0	8,5,1,2	0,0,0,3	1	1	1	1.0
ENSG00000010327.10;STAB1;chr3-52509209-52509321-52508272-52508359-52509869-52510056__0:0:0	40,33,35,32	41,28,24,38	44,24,25,18	13,7,16,9	1	1	0.079616778123	0.619897727704
ENSG00000010361.14;FUZ;chr19-49808413-49808488-49806865-49807374-49808573-49808638__-3:0:0	1,0,0,2	0,0,4,6	0,0,0,0	0,0,1,3	1	1	1	1.0
ENSG00000010671.16;BTK;chrX-101371632-101371701-101369997-101370079-101374535-101374634__0:-2:0	0,1,0,1	0,0,0,1	0,0,0,1	0,0,0,0	1	1	1	1.0
ENSG00000010810.17;FYN;chr6-111694627-111694700-111694374-111694528-111696276-111696815__-4:0:0	23,25,31,10	0,0,0,5	24,4,7,1	0,1,0,2	1	1	1	1.0
ENSG00000010810.17;FYN;chr6-111694627-111694700-111694374-111694528-111696276-111696815__0:0:0	0,0,1,0	0,0,0,5	0,0,0,0	0,1,0,2	1	1	1	1.0
ENSG00000010810.17;FYN;chr6-111740980-111741093-111719804-111720062-111759844-111759925__-4:0:0	1,1,2,2	0,0,2,0	1,0,0,0	0,5,3,8	1	1	1.99850691551e-09	6.21964496545e-07
