ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000021461.17;CYP3A43;chr7-99856832-99856899-99828048-99828186-99859829-99859990__0:0:0__vae_Kelly_0_to_pos_R2design2	4,1,1	28,33,45	0,0,0	32,42,55	1	1	1	1.0
ENSG00000021461.17;CYP3A43;chr7-99856832-99856899-99828048-99828186-99859829-99859990__0:0:0__vae_Kelly_0_to_pos_R2design3	1,6,3	160,202,179	0,1,1,2,0,0,0,0,0	135,130,120,122,130,116,37,73,154	1	1	1	1.0
ENSG00000021461.17;CYP3A43;chr7-99856832-99856899-99828048-99828186-99859829-99859990__0:0:0__vae_Kelly_0_to_pos_R2design4	4,2,5	132,122,107	0,0,1,0,0,0,0,0,0	85,57,86,74,81,72,35,50,74	1	1	1	1.0
ENSG00000021461.17;CYP3A43;chr7-99856832-99856899-99828048-99828186-99859829-99859990__0:0:0__vae_Kelly_0_to_pos_R2design5	7,3,6	313,277,259	0,0,0,1,0,1,0,0,0	166,173,185,146,145,156,52,61,133	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__R2design0	8532,9062,7599	2339,2322,2037	8361,8095,7728,5941,6821,7146,1323,2368,4620	1468,1444,1344,1180,1303,1307,231,465,808	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_neg_R2design1	0,1,1	3484,3717,3266	1,2,1,0,0,0,4,0,0	1788,1686,1716,2513,2731,3001,351,691,1219	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_neg_R2design2	1,1,0	2714,2761,2360	1,1,1,2,1,2,0,0,1	1278,1263,1274,1740,2032,2049,272,555,1015	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design10	3,1,1	5966,6032,5531	7,2,3,3,1,3,0,0,3	3008,3041,2898,3305,3842,4002,576,1004,2042	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design11	4,3,3	4775,4824,4426	7,3,6,4,7,10,1,3,6	2344,2325,2380,2857,3235,3330,477,964,1723	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design12	0,2,0	3827,3736,3530	6,3,4,2,2,5,0,0,1	2163,2046,2002,2931,3191,3440,337,603,1117	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design3	3,3,3	11280,10818,10154	4,5,8,8,3,8,0,3,3	5036,4817,4926,5200,5836,6233,956,1898,3494	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design4	0,0,0	3256,3206,2880	1,1,2,2,1,1,0,0,0	1578,1436,1421,1724,2016,1993,156,330,665	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design5	0,0,0	1425,1451,1367	0,0,0,0,1,0,0,0,1	673,651,617,719,846,833,154,313,607	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design6	0,0,2	1379,1323,1208	3,1,0,1,3,1,1,0,0	679,632,598,709,707,773,160,306,521	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design7	0,0,0	2577,2711,2269	2,2,1,1,2,2,0,0,0	1303,1226,1170,1780,1887,1922,142,309,542	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design8	0,3,3	5497,5326,4866	2,3,7,3,6,4,0,4,4	2525,2518,2498,2776,3216,3229,623,1055,2010	1	1	1	1.0
ENSG00000035403.18;VCL;chr10-74103819-74103928-74095655-74095855-74105050-74105293__0:0:0__vae_Kelly_1_to_pos_R2design9	0,0,0	2603,2508,2323	2,0,1,6,2,2,0,0,3	1464,1467,1288,1735,1975,1978,505,953,1653	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__R2design0	210,178,176	11755,11890,10842	193,181,150,114,107,149,213,428,840	9554,9497,8964,8971,10314,10673,1604,3139,5801	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_neg_R2design1	0,0,2	2171,2192,2006	2,2,6,1,1,3,0,0,4	1115,1075,1055,1247,1380,1432,229,378,781	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_neg_R2design2	2,1,2	5974,5807,5484	7,4,4,3,4,6,1,5,3	3472,3534,3280,3457,3749,4070,834,1618,3036	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_neg_R2design3	4,1,1	3887,3867,3419	1,6,4,0,4,2,0,4,0	2043,2043,1942,1855,2036,2101,296,573,1008	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design10	11,15,7	5001,4822,4361	3,4,1,2,4,1,0,2,7	2688,2631,2426,2341,2656,2743,588,1075,1953	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design4	16,17,11	4099,4174,3706	4,6,5,1,3,1,1,1,2	2324,2282,2237,2327,2754,2881,476,872,1739	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design5	27,37,35	4829,4798,4533	3,1,2,2,0,2,0,2,4	2953,2937,3002,3041,3391,3580,577,1120,2213	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design6	11,14,13	6770,6834,6108	10,8,3,2,2,1,3,1,5	3951,3897,3930,4241,4848,5029,818,1560,3010	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design7	28,36,29	6279,6165,5520	2,2,1,7,6,6,3,7,8	3293,3294,3177,2786,3232,3262,1087,2069,3721	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design8	4,6,3	5255,5246,4661	6,4,6,4,3,7,2,1,4	2437,2469,2365,2471,2731,2867,550,976,1826	1	1	1	1.0
ENSG00000039650.12;PNKP;chr19-49861448-49861510-49861203-49861365-49861607-49861695__0:0:0__vae_Kelly_0_to_pos_R2design9	24,22,23	5638,5736,5012	5,5,8,5,10,1,5,3,1	3162,3080,2964,3142,3506,3699,654,1199,2257	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__R2design0	4,4,3	11831,11610,10445	13,9,8,6,4,6,3,3,6	5754,5688,5575,5039,5701,5911,1532,2830,5234	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_neg_R2design1	2,2,0	3393,3400,3019	8,1,5,1,1,5,0,2,4	1673,1788,1722,1745,2009,2027,568,1062,1957	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_neg_R2design2	1,1,3	4955,4960,4700	7,4,3,6,1,9,5,12,13	3243,2977,2934,2827,3258,3259,1275,2342,4470	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design10	7,6,5	2561,2634,2279	1,3,4,4,2,3,1,4,7	1650,1631,1565,1380,1554,1602,742,1244,2332	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design11	15,7,10	1359,1325,1236	1,2,0,3,3,2,2,2,3	657,688,664,546,572,594,321,607,1088	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design12	34,33,28	7711,7541,7020	4,2,3,4,2,5,2,1,5	3721,3717,3675,3069,3511,3547,540,1040,1944	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design3	21,25,16	8916,8678,8267	8,6,8,4,5,6,0,4,4	4558,4256,4264,4605,5058,5317,929,1755,3167	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design4	21,14,15	6958,6992,6145	11,5,10,4,3,5,3,1,6	4211,4100,4117,3396,3992,4110,993,1947,3451	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design5	24,14,26	9154,8939,8302	7,5,9,10,3,4,2,2,13	4305,4063,4051,4230,4787,4964,1040,1836,3622	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design6	23,19,27	11536,11415,10207	8,5,3,7,3,6,1,2,8	6406,6028,6069,6387,7310,7599,1094,1993,3836	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design7	21,18,22	6146,6213,5575	1,7,3,5,2,5,1,2,5	3313,3192,3076,3110,3488,3609,738,1387,2482	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design8	6,13,10	3816,3886,3583	1,2,3,0,2,1,0,6,2	1984,2023,2026,1644,1821,2089,599,1043,2133	1	1	1	1.0
ENSG00000044090.12;CUL7;chr6-43042801-43042906-43040914-43041075-43043073-43043180__0:0:0__vae_Kelly_0_to_pos_R2design9	9,8,6	2149,2134,1915	0,1,1,1,0,0,0,0,1	1063,1022,1063,1161,1205,1327,284,603,1007	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__R2design0	4087,3875,3644	596,564,560	2727,2745,2617,2104,2497,2563,509,1097,2026	459,401,445,379,398,442,73,136,245	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design1	0,0,1	2046,2038,1963	0,3,0,1,2,1,0,1,3	1240,1249,1205,1238,1372,1374,426,879,1559	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design10	1,2,3	6339,6392,5834	4,1,6,4,5,2,2,1,3	3034,2991,2954,3065,3364,3572,564,1015,1943	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design2	5,1,3	7523,7761,6996	2,5,2,5,3,7,1,2,4	3755,3624,3695,4214,4640,4805,688,1290,2453	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design3	2,1,1	6620,6411,5981	4,2,6,3,5,3,0,2,2	3194,2935,2992,2946,3167,3530,509,974,1815	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design4	0,0,2	4001,4059,3808	1,1,1,6,1,2,0,0,1	2276,2298,2198,2648,2995,3025,464,759,1581	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design5	2,2,0	5173,4859,4698	5,4,2,1,1,1,0,3,2	2747,2737,2524,2482,2808,2986,563,992,2048	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design6	0,2,0	2301,2307,2084	1,1,0,3,0,1,0,6,1	1325,1225,1250,1054,1176,1210,417,753,1438	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design7	0,0,0	430,466,355	0,2,1,1,0,0,2,0,1	581,552,571,278,316,312,118,207,478	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design8	0,0,1	2638,2625,2508	3,0,2,2,2,1,1,1,3	1500,1379,1428,1615,1791,1782,369,663,1222	1	1	1	1.0
ENSG00000047578.13;KATNIP;chr16-27573900-27573956-27550143-27550177-27618424-27618501__0:0:0__vae_Kelly_1_to_pos_R2design9	0,2,0	4768,4697,4417	6,2,8,1,3,6,1,2,1	2796,2749,2838,2528,2814,2997,625,1184,2238	1	1	1	1.0
ENSG00000049283.18;EPN3;chr17-50541228-50541333-50539186-50539315-50541463-50541694__0:0:0__R2design0	2,1,1	461,471,486	0,1,0,2,2,1,0,3,1	341,302,270,294,321,331,91,204,367	1	1	1	1.0
ENSG00000049283.18;EPN3;chr17-50541228-50541333-50539186-50539315-50541463-50541694__0:0:0__vae_Kelly_0_to_neg_R2design1	0,0,0	257,273,265	2,0,1,0,0,1,0,0,0	181,154,166,167,178,191,45,61,136	1	1	1	1.0
ENSG00000049283.18;EPN3;chr17-50541228-50541333-50539186-50539315-50541463-50541694__0:0:0__vae_Kelly_0_to_pos_R2design10	0,0,0	318,314,305	1,0,1,0,0,0,0,0	165,190,167,176,183,189,56,106	1	1	1	1.0
ENSG00000049283.18;EPN3;chr17-50541228-50541333-50539186-50539315-50541463-50541694__0:0:0__vae_Kelly_0_to_pos_R2design11	0,0,0	159,148,166	0,0,0,0,0,0,0,0	95,106,94,92,101,106,56,100	1	1	1	1.0
